"10405る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","439,663","75,318,710","170.00","173.00","169.00","170.50","+1.50","383",
"104/05/05","870,400","149,409,198","172.00","174.50","170.00","171.50","+1.00","520",
"104/05/06","517,315","87,230,575","170.50","170.50","168.00","168.00","-3.50","420",
"104/05/07","729,230","119,563,990","167.50","167.50","160.50","162.00","-6.00","638",
"104/05/08","509,100","81,562,250","163.00","164.00","159.00","159.50","-2.50","396",
"104/05/11","1,538,060","237,694,780","162.00","163.00","149.00","159.50"," 0.00","1,099",
"104/05/12","512,240","80,481,360","158.00","160.00","153.50","159.50"," 0.00","394",
"104/05/13","551,081","89,609,405","160.00","164.00","160.00","164.00","+4.50","410",
"104/05/14","526,001","87,421,166","165.00","169.00","164.50","165.00","+1.00","423",
"104/05/15","485,650","80,276,250","168.00","168.00","163.00","163.50","-1.50","384",
"104/05/18","450,546","72,639,770","165.00","165.00","158.50","159.50","-4.00","332",
"104/05/19","538,501","85,652,161","159.50","162.00","157.50","159.50"," 0.00","400",
"104/05/20","211,434","33,808,874","159.50","161.00","159.00","160.00","+0.50","174",
"104/05/21","335,100","54,344,900","159.00","164.50","158.00","162.00","+2.00","257",
"104/05/22","253,100","41,133,849","163.00","164.50","161.50","162.00"," 0.00","211",
"104/05/25","225,150","36,701,950","163.50","163.50","162.50","163.00","+1.00","193",
"104/05/26","236,880","38,340,440","163.00","164.00","160.50","162.50","-0.50","180",
"104/05/27","230,700","37,502,250","161.50","164.00","161.50","164.00","+1.50","201",
"104/05/28","553,317","91,938,122","164.50","167.50","164.50","166.00","+2.00","429",
"104/05/29","315,183","52,131,561","167.00","167.00","164.50","166.00"," 0.00","224",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

