"10507る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","2,143,442","881,091,778","405.00","418.00","403.00","409.00","+8.00","1,749",
"105/07/04","1,000,701","411,830,060","409.00","415.50","405.50","414.50","+5.50","875",
"105/07/05","2,978,220","1,320,356,708","418.50","455.50","418.50","455.50","+41.00","2,351",
"105/07/06","3,204,115","1,492,498,050","450.50","478.50","450.00","473.00","+17.50","2,562",
"105/07/07","2,204,125","1,042,384,625","473.00","481.00","464.00","473.00"," 0.00","1,881",
"105/07/11","1,512,274","721,685,452","473.00","491.00","464.50","491.00","+18.00","1,353",
"105/07/12","1,639,121","821,284,710","492.00","508.00","491.00","506.00","+15.00","1,415",
"105/07/13","1,663,704","837,719,092","513.00","516.00","494.50","498.00","-8.00","1,477",
"105/07/14","1,412,240","694,941,840","498.00","498.00","488.50","491.00","-7.00","1,229",
"105/07/15","1,516,250","767,277,250","497.00","513.00","497.00","512.00","+21.00","1,359",
"105/07/18","956,608","485,422,216","509.00","516.00","502.00","502.00","-10.00","861",
"105/07/19","1,319,197","652,605,020","504.00","506.00","488.50","492.50","-9.50","1,132",
"105/07/20","1,099,700","539,744,500","492.50","497.00","485.00","489.50","-3.00","964",
"105/07/21","944,366","467,479,454","492.50","502.00","489.00","490.50","+1.00","850",
"105/07/22","809,060","399,006,560","492.00","500.00","486.00","493.50","+3.00","732",
"105/07/25","597,665","292,059,022","496.00","497.00","485.00","485.50","-8.00","558",
"105/07/26","1,143,975","552,315,236","481.00","494.00","472.50","493.50","+8.00","1,028",
"105/07/27","1,092,444","544,070,380","501.00","507.00","488.00","488.00","-5.50","977",
"105/07/28","837,197","407,875,546","486.00","494.50","481.00","484.00","-4.00","759",
"105/07/29","417,920","203,328,980","486.00","490.00","483.00","488.00","+4.00","384",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

