"10407る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","922,210","161,536,170","173.00","178.00","171.50","178.00","+6.00","577",
"104/07/02","476,194","83,742,838","179.00","179.00","174.00","175.00","-3.00","355",
"104/07/03","221,170","38,399,420","175.00","175.00","172.00","174.00","-1.00","192",
"104/07/06","299,020","51,863,510","174.00","175.00","171.50","172.00","-2.00","190",
"104/07/07","213,140","36,733,220","174.00","174.00","171.00","172.00"," 0.00","193",
"104/07/08","640,217","107,465,847","171.50","172.50","165.00","165.00","-7.00","552",
"104/07/09","539,010","85,455,640","160.50","161.50","154.00","160.50","-4.50","448",
"104/07/13","332,200","55,351,300","165.00","168.50","165.00","166.50","+6.00","279",
"104/07/14","573,630","96,718,970","168.50","170.50","166.50","168.50","+2.00","400",
"104/07/15","249,200","42,050,100","169.50","170.00","167.50","169.00","+0.50","179",
"104/07/16","300,185","50,779,265","169.00","170.00","168.00","168.00","-1.00","220",
"104/07/17","117,500","19,836,000","169.50","169.50","168.00","168.50","+0.50","102",
"104/07/20","348,051","59,192,170","169.00","171.50","169.00","171.00","+2.50","248",
"104/07/21","184,510","31,471,230","170.00","172.00","168.50","171.00"," 0.00","149",
"104/07/22","185,418","31,443,060","170.00","170.50","169.00","169.00","-2.00","142",
"104/07/23","207,940","35,100,980","167.00","171.00","167.00","168.00","-1.00","170",
"104/07/24","154,400","26,022,200","168.00","170.00","168.00","168.00"," 0.00","127",
"104/07/27","318,377","52,520,328","167.00","169.00","161.00","163.50","-4.50","260",
"104/07/28","226,030","36,632,130","162.00","165.00","160.00","162.00","-1.50","190",
"104/07/29","151,018","24,701,961","163.00","165.50","161.50","164.00","+2.00","128",
"104/07/30","117,136","19,482,508","165.00","168.50","164.50","165.00","+1.00","102",
"104/07/31","119,000","19,621,000","166.50","166.50","163.50","163.50","-1.50","81",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

