"10502る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","1,917,295","702,401,150","370.00","374.50","359.00","359.00","-11.00","1,599",
"105/02/02","1,744,040","636,937,700","359.00","372.00","354.00","361.00","+2.00","1,511",
"105/02/03","1,566,255","559,091,416","361.50","366.50","345.50","350.00","-11.00","1,336",
"105/02/15","1,239,505","428,129,497","349.00","359.00","330.00","335.50","-14.50","1,065",
"105/02/16","1,341,670","443,580,775","337.00","340.00","325.50","332.50","-3.00","1,196",
"105/02/17","1,792,761","630,674,916","335.50","362.00","335.50","356.00","+23.50","1,584",
"105/02/18","1,495,490","540,295,104","363.00","366.00","355.00","360.00","+4.00","1,244",
"105/02/19","1,573,117","576,988,655","362.00","376.50","361.00","365.00","+5.00","1,324",
"105/02/22","2,224,283","811,010,040","346.00","382.00","346.00","382.00","+17.00","1,803",
"105/02/23","2,229,130","874,510,980","386.00","402.00","376.50","398.00","+16.00","1,978",
"105/02/24","1,683,544","663,470,072","398.00","403.00","387.00","390.00","-8.00","1,407",
"105/02/25","1,931,400","765,104,000","401.00","403.50","385.00","385.00","-5.00","1,647",
"105/02/26","2,368,360","888,130,780","386.00","390.00","366.00","372.00","-13.00","2,021",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

