"10408る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","121,000","2,773,950","23.50","23.80","22.60","23.45","-0.30","102",
"104/08/04","334,100","7,529,393","23.00","23.40","21.65","23.00","-0.45","227",
"104/08/05","106,000","2,445,550","23.00","23.70","22.80","22.80","-0.20","71",
"104/08/06","54,000","1,226,300","23.10","23.10","22.10","22.80"," 0.00","46",
"104/08/07","64,000","1,441,200","22.80","22.80","22.20","22.50","-0.30","59",
"104/08/10","144,000","3,334,950","21.70","24.00","21.70","23.05","+0.55","111",
"104/08/11","87,000","1,976,000","23.20","23.20","21.80","22.55","-0.50","73",
"104/08/12","69,000","1,535,000","22.50","22.55","21.85","22.50","-0.05","59",
"104/08/13","109,000","2,395,350","22.50","22.50","21.60","22.35","-0.15","88",
"104/08/14","34,000","759,050","22.35","22.60","22.20","22.20","-0.15","31",
"104/08/17","451,000","9,215,950","21.80","21.80","20.00","21.00","-1.20","269",
"104/08/18","209,020","4,445,905","21.55","21.55","20.65","20.85","-0.15","123",
"104/08/19","706,000","13,831,150","20.50","20.60","19.10","19.60","-1.25","154",
"104/08/20","148,000","2,894,700","19.05","19.85","19.00","19.70","+0.10","105",
"104/08/21","262,000","4,842,550","19.10","19.30","17.75","18.40","-1.30","160",
"104/08/24","425,000","7,119,650","17.10","17.60","16.60","16.80","-1.60","220",
"104/08/25","336,000","5,265,150","15.15","16.30","15.15","15.70","-1.10","170",
"104/08/26","205,000","3,286,200","15.60","16.30","15.35","16.05","+0.35","120",
"104/08/27","471,000","7,994,200","16.75","17.30","16.40","17.00","+0.95","134",
"104/08/28","113,000","1,976,850","17.40","17.80","17.30","17.60","+0.60","79",
"104/08/31","86,000","1,516,050","17.90","18.15","17.35","17.65","+0.05","60",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

