"10410る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","105,025","2,272,791","21.90","21.90","21.45","21.60","+0.20","84",
"104/10/02","102,071","2,212,497","21.85","22.00","21.60","21.60"," 0.00","62",
"104/10/05","147,026","3,147,864","21.65","21.65","21.25","21.60"," 0.00","100",
"104/10/06","187,026","4,007,304","21.70","21.90","20.85","21.20","-0.40","124",
"104/10/07","359,170","7,953,910","21.20","22.90","21.00","22.80","+1.60","247",
"104/10/08","2,385,161","57,118,247","24.20","25.05","22.90","23.70","+0.90","997",
"104/10/12","371,008","8,575,628","24.00","24.00","22.60","22.60","-1.10","290",
"104/10/13","183,016","4,151,460","22.50","22.95","22.50","22.60"," 0.00","145",
"104/10/14","1,487,000","36,547,150","23.20","24.85","23.20","24.85","+2.25","732",
"104/10/15","1,440,028","36,814,751","25.50","26.50","24.85","24.85"," 0.00","886",
"104/10/16","544,119","13,336,725","24.85","25.05","24.00","24.25","-0.60","367",
"104/10/19","1,726,004","44,585,506","24.40","26.65","24.40","26.65","+2.40","956",
"104/10/20","2,637,021","71,799,776","27.50","28.45","26.50","26.75","+0.10","1,444",
"104/10/21","634,005","16,705,081","26.75","27.20","26.00","26.50","-0.25","434",
"104/10/22","531,098","13,815,930","26.50","26.50","25.70","25.75","-0.75","363",
"104/10/23","418,001","10,776,578","26.00","26.45","25.40","25.40","-0.35","284",
"104/10/26","292,001","7,469,827","25.60","26.00","25.40","25.40"," 0.00","212",
"104/10/27","675,007","17,057,441","25.30","25.80","24.90","25.00","-0.40","374",
"104/10/28","479,000","12,261,650","25.00","26.10","25.00","25.30","+0.30","333",
"104/10/29","468,001","11,529,627","25.30","25.45","24.30","24.40","-0.90","268",
"104/10/30","203,000","4,984,550","24.50","24.90","24.10","24.80","+0.40","147",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

