"10412る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","366,103","9,183,781","24.65","25.35","24.65","25.30","+0.75","267",
"104/12/02","328,009","8,384,775","25.45","26.00","25.20","25.25","-0.05","236",
"104/12/03","283,038","7,247,804","25.05","25.90","25.05","25.45","+0.20","178",
"104/12/04","172,000","4,358,250","25.25","25.60","25.15","25.20","-0.25","97",
"104/12/07","193,000","4,980,650","25.70","26.05","25.55","25.85","+0.65","148",
"104/12/08","1,422,002","38,666,406","25.80","27.90","25.80","26.95","+1.10","838",
"104/12/09","655,300","17,279,832","27.60","27.60","25.30","25.45","-1.50","401",
"104/12/10","227,000","5,794,200","25.35","25.85","25.10","25.55","+0.10","138",
"104/12/11","522,000","12,679,550","26.00","26.00","23.10","23.10","-2.45","268",
"104/12/14","387,004","8,767,800","23.20","23.20","22.00","23.00","-0.10","224",
"104/12/15","200,123","4,696,732","23.40","23.75","23.15","23.55","+0.55","154",
"104/12/16","435,002","10,065,950","23.90","23.95","22.50","23.05","-0.50","260",
"104/12/17","203,001","4,736,325","23.30","23.60","23.10","23.50","+0.45","142",
"104/12/18","143,000","3,324,750","23.15","23.50","23.10","23.10","-0.40","93",
"104/12/21","176,009","4,064,357","23.10","23.35","23.00","23.00","-0.10","122",
"104/12/22","123,468","2,856,279","23.20","23.30","23.00","23.25","+0.25","100",
"104/12/23","118,503","2,750,166","23.40","23.50","22.85","22.90","-0.35","91",
"104/12/24","199,024","4,553,491","23.55","23.55","22.65","22.65","-0.25","114",
"104/12/25","192,500","4,352,750","22.95","22.95","22.40","22.60","-0.05","105",
"104/12/28","52,005","1,185,970","23.10","23.10","22.60","22.65","+0.05","49",
"104/12/29","212,011","4,830,664","22.70","23.00","22.55","22.55","-0.10","120",
"104/12/30","67,253","1,532,843","22.85","23.00","22.60","22.60","+0.05","50",
"104/12/31","305,006","7,015,588","22.55","23.40","22.25","23.30","+0.70","173",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

