"10409る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","73,000","1,299,600","17.65","18.10","17.65","17.80","+0.15","53",
"104/09/02","127,000","2,297,950","17.50","18.50","17.50","18.30","+0.50","86",
"104/09/03","115,000","2,116,300","18.50","18.50","18.20","18.50","+0.20","79",
"104/09/04","114,000","2,102,550","18.70","18.75","18.20","18.25","-0.25","69",
"104/09/07","197,000","3,723,400","18.25","19.45","18.25","19.00","+0.75","125",
"104/09/08","145,000","2,831,200","19.50","20.00","19.30","19.30","+0.30","83",
"104/09/09","148,000","2,863,250","19.60","19.90","19.15","19.15","-0.15","105",
"104/09/10","441,000","8,753,250","19.20","20.70","19.00","20.70","+1.55","266",
"104/09/11","287,000","5,940,300","20.90","21.30","20.15","20.25","-0.45","163",
"104/09/14","128,000","2,579,900","20.20","20.70","20.00","20.05","-0.20","74",
"104/09/15","110,000","2,220,550","20.05","20.60","20.00","20.05"," 0.00","77",
"104/09/16","200,000","4,110,850","20.55","20.85","20.30","20.60","+0.55","137",
"104/09/17","113,000","2,363,550","20.80","21.40","20.60","20.80","+0.20","97",
"104/09/18","249,000","5,320,900","21.00","21.75","20.85","21.60","+0.80","167",
"104/09/21","104,000","2,197,100","21.00","21.55","20.80","21.20","-0.40","82",
"104/09/22","151,000","3,222,150","21.20","21.70","21.00","21.45","+0.25","89",
"104/09/23","422,000","9,379,750","21.30","23.00","21.30","21.50","+0.05","274",
"104/09/24","299,000","6,451,700","21.60","22.65","20.80","21.10","-0.40","203",
"104/09/25","86,000","1,828,300","21.10","21.50","21.10","21.50","+0.40","73",
"104/09/30","124,487","2,673,814","21.20","22.00","21.00","21.40","-0.10","113",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

