"10404る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","67,028","2,260,891","34.50","34.50","33.50","33.50","-0.50","64",
"104/04/02","54,013","1,825,755","34.15","34.15","33.60","33.80","+0.30","47",
"104/04/07","68,026","2,293,566","34.30","34.30","33.50","33.80"," 0.00","65",
"104/04/08","98,060","3,303,505","34.00","34.00","33.50","33.55","-0.25","125",
"104/04/09","103,032","3,503,620","33.75","34.30","33.75","33.85","+0.30","126",
"104/04/10","252,206","8,743,651","34.55","35.20","34.20","34.95","+1.10","226",
"104/04/13","341,003","12,099,961","35.20","35.80","35.05","35.60","+0.65","254",
"104/04/14","873,002","32,754,626","35.90","38.05","35.80","38.05","+2.45","506",
"104/04/15","2,347,657","94,732,682","39.95","40.70","39.50","40.70","+2.65","1,227",
"104/04/16","2,049,658","84,091,823","40.70","41.90","39.90","41.30","+0.60","1,278",
"104/04/17","651,001","26,276,544","41.80","41.80","39.65","40.20","-1.10","459",
"104/04/20","386,000","15,113,200","39.90","39.90","38.80","38.90","-1.30","245",
"104/04/21","464,000","17,530,500","38.90","39.50","36.60","36.60","-2.30","337",
"104/04/22","638,000","23,848,850","36.60","38.20","36.30","37.50","+0.90","388",
"104/04/23","313,173","11,633,705","37.50","37.65","36.80","37.00","-0.50","224",
"104/04/24","199,003","7,393,058","37.00","37.60","36.70","37.15","+0.15","165",
"104/04/27","394,002","15,015,428","37.20","38.70","37.20","37.75","+0.60","285",
"104/04/28","234,000","8,722,750","37.80","38.10","37.00","37.00","-0.75","156",
"104/04/29","193,000","7,175,450","36.60","37.55","36.60","36.85","-0.15","125",
"104/04/30","143,000","5,265,250","37.00","37.30","36.50","36.75","-0.10","109",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

