"10504る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","122,170","2,958,130","24.10","24.40","24.00","24.00","+0.05","95",
"105/04/06","178,039","4,240,886","24.20","24.20","23.30","24.15","+0.15","129",
"105/04/07","154,008","3,706,936","24.00","24.20","23.80","23.85","-0.30","84",
"105/04/08","82,001","1,956,374","23.90","23.90","23.75","23.90","+0.05","50",
"105/04/11","180,000","4,277,000","24.00","24.00","23.50","23.90"," 0.00","115",
"105/04/12","133,110","3,170,740","23.90","24.10","23.50","23.90"," 0.00","104",
"105/04/13","146,006","3,447,206","23.90","23.90","23.40","23.75","-0.15","104",
"105/04/14","110,000","2,591,100","23.75","23.75","23.25","23.70","-0.05","72",
"105/04/15","56,097","1,326,123","23.65","23.80","23.50","23.65","-0.05","46",
"105/04/18","77,009","1,783,216","23.20","23.45","23.00","23.10","-0.55","68",
"105/04/19","101,035","2,323,105","23.25","23.25","22.80","22.85","-0.25","95",
"105/04/20","78,038","1,767,326","23.05","23.15","22.20","22.45","-0.40","93",
"105/04/21","401,290","9,481,516","23.00","24.25","23.00","23.30","+0.85","346",
"105/04/22","179,099","4,072,776","23.00","23.20","22.50","22.65","-0.65","121",
"105/04/25","98,055","2,234,583","22.65","23.05","22.60","22.60","-0.05","68",
"105/04/26","230,499","5,355,077","23.30","23.70","22.90","23.15","+0.55","143",
"105/04/27","99,002","2,300,596","23.60","23.60","22.75","22.80","-0.35","79",
"105/04/28","74,005","1,676,515","22.80","23.00","22.55","22.55","-0.25","54",
"105/04/29","92,001","2,047,923","22.30","22.65","22.05","22.10","-0.45","66",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

