"10406る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","214,000","6,370,000","29.40","30.50","28.90","29.35","-0.35","123",
"104/06/02","225,003","6,756,790","29.60","30.50","29.50","29.75","+0.40","111",
"104/06/03","76,001","2,256,882","30.20","30.45","29.35","29.35","-0.40","54",
"104/06/04","234,000","6,691,000","29.40","29.60","27.55","27.65","-1.70","125",
"104/06/05","261,000","7,114,500","25.80","28.50","25.80","26.95","-0.70","168",
"104/06/08","483,110","12,142,683","27.00","27.00","24.30","24.30","-2.65","284",
"104/06/09","848,000","19,435,050","24.30","24.80","21.90","21.90","-2.40","435",
"104/06/10","677,500","15,424,049","21.90","23.10","21.90","22.85","+0.95","201",
"104/06/11","263,000","6,190,450","23.15","23.85","23.15","23.65","+0.80","159",
"104/06/12","139,000","3,355,250","24.65","24.65","23.70","23.80","+0.15","100",
"104/06/15","168,000","4,101,050","24.00","24.70","24.00","24.20","+0.40","78",
"104/06/16","260,000","6,261,050","24.50","24.50","23.40","24.40","+0.20","128",
"104/06/17","341,008","8,669,708","24.40","26.30","24.25","26.10","+1.70","235",
"104/06/18","445,000","12,070,500","26.10","27.85","26.10","27.70","+1.60","254",
"104/06/22","338,000","9,386,450","27.75","28.75","26.85","27.80","+0.10","201",
"104/06/23","356,200","9,967,100","27.90","28.60","27.30","27.60","-0.20","169",
"104/06/24","219,000","6,073,400","27.30","28.20","27.15","27.55","-0.05","105",
"104/06/25","443,001","12,604,979","27.70","29.90","27.40","29.50","+1.95","242",
"104/06/26","339,000","9,979,800","29.50","29.90","28.70","29.50"," 0.00","176",
"104/06/29","262,090","7,767,358","30.50","30.50","28.60","28.60","-0.90","149",
"104/06/30","187,000","5,261,100","28.00","28.80","27.65","27.65","-0.95","133",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

