"10506る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","68,002","1,465,442","21.60","21.80","21.40","21.50","+0.05","45",
"105/06/02","60,000","1,290,100","21.60","21.70","21.20","21.20","-0.30","46",
"105/06/03","63,199","1,346,688","21.40","21.50","21.10","21.40","+0.20","47",
"105/06/04","35,000","747,300","21.70","21.70","21.20","21.40"," 0.00","26",
"105/06/06","32,503","688,413","21.20","21.30","21.10","21.10","-0.30","23",
"105/06/07","60,247","1,292,160","21.45","21.65","21.20","21.40","+0.30","45",
"105/06/08","65,050","1,389,510","21.40","21.50","21.25","21.35","-0.05","46",
"105/06/13","100,322","2,120,992","21.65","21.65","20.65","20.90","-0.45","74",
"105/06/14","36,101","760,961","21.15","21.25","21.00","21.20","+0.30","21",
"105/06/15","51,002","1,075,742","21.05","21.20","21.00","21.20"," 0.00","42",
"105/06/16","65,007","1,379,397","21.30","21.40","21.05","21.05","-0.15","41",
"105/06/17","154,003","3,237,563","21.05","21.35","20.85","21.00","-0.05","96",
"105/06/20","90,027","1,901,817","21.25","21.40","20.95","21.00"," 0.00","60",
"105/06/21","142,502","3,023,742","21.25","21.40","21.10","21.10","+0.10","95",
"105/06/22","55,999","1,186,326","21.30","21.40","21.05","21.05","-0.05","37",
"105/06/23","66,007","1,395,447","21.25","21.30","21.05","21.05"," 0.00","43",
"105/06/24","149,500","3,056,099","20.90","21.10","20.10","20.20","-0.85","97",
"105/06/27","469,002","9,915,642","20.10","21.85","20.10","21.30","+1.10","297",
"105/06/28","148,108","3,122,908","21.20","21.25","21.00","21.20","-0.10","99",
"105/06/29","94,002","1,986,042","21.30","21.35","21.00","21.10","-0.10","62",
"105/06/30","103,051","2,167,086","21.20","21.20","20.95","21.10"," 0.00","66",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

