"10403る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","48,044","1,644,196","34.10","34.60","34.05","34.30"," 0.00","65",
"104/03/03","67,021","2,300,306","34.60","34.60","34.10","34.25","-0.05","57",
"104/03/04","74,021","2,540,157","34.15","34.40","34.15","34.30","+0.05","60",
"104/03/05","89,010","3,075,550","34.60","34.70","34.40","34.60","+0.30","63",
"104/03/06","112,018","3,889,298","34.60","34.90","34.60","34.65","+0.05","83",
"104/03/09","91,030","3,171,030","34.65","35.00","34.65","34.90","+0.25","97",
"104/03/10","104,017","3,607,112","34.90","35.10","34.00","34.10","-0.80","85",
"104/03/11","179,137","6,006,939","33.75","33.90","33.40","33.45","-0.65","148",
"104/03/12","80,029","2,700,316","33.90","33.90","33.60","33.70","+0.25","78",
"104/03/13","150,018","5,113,680","33.85","34.55","33.85","34.20","+0.50","116",
"104/03/16","107,029","3,585,144","34.00","34.70","32.70","33.40","-0.80","111",
"104/03/17","88,008","2,955,030","33.40","33.90","33.40","33.70","+0.30","72",
"104/03/18","100,018","3,409,782","33.70","34.45","33.70","33.95","+0.25","82",
"104/03/19","149,020","5,120,620","34.30","34.50","34.10","34.50","+0.55","114",
"104/03/20","502,032","17,898,528","34.55","36.45","34.50","36.05","+1.55","388",
"104/03/23","234,022","8,412,286","36.50","36.65","35.30","35.30","-0.75","183",
"104/03/24","133,011","4,731,607","35.50","35.85","35.40","35.50","+0.20","79",
"104/03/25","90,005","3,126,935","35.50","35.50","34.50","34.55","-0.95","70",
"104/03/26","66,000","2,274,800","34.55","34.70","34.05","34.05","-0.50","60",
"104/03/27","52,027","1,779,222","34.30","34.55","34.00","34.10","+0.05","67",
"104/03/30","88,075","2,977,775","34.10","34.50","33.10","33.45","-0.65","145",
"104/03/31","87,001","2,980,435","34.10","35.00","33.80","34.00","+0.55","78",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

