"10407る 1783 ㎝眃ネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","299,000","8,452,450","27.65","28.90","27.50","28.00","+0.35","171",
"104/07/02","188,192","5,352,618","28.40","29.00","28.00","29.00","+1.00","126",
"104/07/03","92,000","2,641,750","29.25","29.25","28.30","28.30","-0.70","59",
"104/07/06","113,000","3,204,300","28.65","28.75","27.50","27.50","-0.80","88",
"104/07/07","123,000","3,449,100","27.70","28.70","27.20","28.10","+0.60","75",
"104/07/08","258,000","6,713,950","27.70","27.70","25.30","25.30","-2.80","183",
"104/07/09","273,006","6,492,950","24.15","24.95","23.15","24.80","-0.50","150",
"104/07/13","223,000","5,587,050","25.00","25.65","24.70","25.30","+0.50","154",
"104/07/14","91,000","2,330,350","25.80","25.90","25.10","25.10","-0.20","76",
"104/07/15","133,102","3,351,250","25.10","25.50","25.00","25.00","-0.10","75",
"104/07/16","76,094","1,910,204","25.10","25.50","24.80","25.20","+0.20","66",
"104/07/17","138,001","3,581,725","25.95","26.30","25.40","26.00","+0.80","120",
"104/07/20","630,715","17,215,633","26.20","28.20","26.10","28.20","+2.20","400",
"104/07/21","501,021","14,334,609","29.50","29.50","27.35","27.40","-0.80","307",
"104/07/22","116,001","3,164,979","26.60","27.70","26.55","27.40"," 0.00","99",
"104/07/23","212,000","5,517,600","27.60","27.60","24.70","26.10","-1.30","166",
"104/07/24","84,000","2,159,300","25.65","26.30","25.10","25.50","-0.60","72",
"104/07/27","189,000","4,560,700","25.00","25.85","23.10","24.20","-1.30","146",
"104/07/28","176,000","4,135,150","22.75","24.10","22.75","23.55","-0.65","131",
"104/07/29","80,000","1,921,350","23.55","24.50","23.55","24.00","+0.45","60",
"104/07/30","54,000","1,312,100","24.60","24.60","24.00","24.00"," 0.00","46",
"104/07/31","29,000","686,950","24.05","24.05","23.50","23.75","-0.25","25",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

