"10506る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","1,203,957","145,898,383","121.00","124.00","119.00","119.00","-0.50","945",
"105/06/02","913,049","107,046,733","120.00","120.00","114.50","115.50","-3.50","569",
"105/06/03","666,507","79,120,340","117.00","121.50","116.00","121.00","+5.50","528",
"105/06/04","1,737,174","221,687,005","121.00","132.50","121.00","126.50","+5.50","1,361",
"105/06/06","1,008,021","126,795,588","127.00","129.50","122.50","123.50","-3.00","805",
"105/06/07","848,082","106,699,332","124.00","129.00","122.00","124.00","+0.50","709",
"105/06/08","466,694","58,055,444","125.50","126.00","123.00","125.00","+1.00","384",
"105/06/13","393,379","47,817,238","123.00","123.50","120.00","121.00","-4.00","347",
"105/06/14","227,340","27,589,980","120.00","122.00","120.00","122.00","+1.00","203",
"105/06/15","185,310","22,555,010","122.00","123.50","121.00","121.00","-1.00","167",
"105/06/16","675,222","78,968,974","121.00","121.00","115.00","116.00","-5.00","497",
"105/06/17","501,503","58,305,848","117.00","118.00","115.00","116.00"," 0.00","318",
"105/06/20","208,530","24,173,275","117.50","117.50","115.00","116.00"," 0.00","182",
"105/06/21","171,717","19,905,172","116.50","117.00","115.00","115.50","-0.50","135",
"105/06/22","277,376","31,794,240","115.50","115.50","113.50","115.00","-0.50","183",
"105/06/23","255,071","29,101,129","115.00","115.00","113.50","113.50","-1.50","199",
"105/06/24","488,773","55,482,576","114.50","116.00","110.50","111.50","-2.00","393",
"105/06/27","559,000","62,983,500","111.50","114.00","110.50","113.50","+2.00","312",
"105/06/28","294,534","32,970,342","111.00","113.00","111.00","112.00","X0.00","233",
"105/06/29","731,739","84,093,985","113.00","116.50","113.00","115.50","+3.50","450",
"105/06/30","184,149","21,155,135","116.50","116.50","114.00","114.00","-1.50","168",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

