"10409る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","251,779","44,274,325","175.50","178.00","173.00","175.00","-0.50","240",
"104/09/02","405,342","69,224,140","172.00","172.50","167.50","169.00","-6.00","352",
"104/09/03","349,227","61,259,587","171.00","182.50","170.00","181.00","+12.00","328",
"104/09/04","194,951","34,862,396","181.00","182.50","175.50","175.50","-5.50","192",
"104/09/07","108,906","19,337,408","176.00","180.00","176.00","177.00","+1.50","92",
"104/09/08","135,064","23,894,358","177.00","178.00","176.00","177.50","+0.50","119",
"104/09/09","198,253","35,795,040","181.50","182.00","179.00","180.50","+3.00","185",
"104/09/10","287,151","53,507,207","182.50","190.00","182.00","184.00","+3.50","279",
"104/09/11","167,831","31,316,318","188.00","188.00","185.00","185.00","+1.00","175",
"104/09/14","64,277","11,924,329","187.50","187.50","184.00","184.00","-1.00","74",
"104/09/15","147,888","26,878,669","184.50","185.00","180.00","181.50","-2.50","150",
"104/09/16","69,541","12,758,962","185.00","185.00","182.00","182.00","+0.50","75",
"104/09/17","94,301","17,328,429","185.00","186.50","182.50","182.50","+0.50","109",
"104/09/18","275,244","50,508,164","180.50","187.50","180.50","181.00","-1.50","220",
"104/09/21","242,487","43,869,673","182.00","184.00","179.00","179.50","-1.50","209",
"104/09/22","129,832","23,313,928","179.50","181.00","179.00","180.00","+0.50","138",
"104/09/23","129,556","23,137,968","179.00","179.50","177.00","179.00","-1.00","113",
"104/09/24","92,511","16,660,211","180.50","182.50","178.50","179.00"," 0.00","96",
"104/09/25","54,522","9,812,960","180.00","181.00","179.50","179.50","+0.50","56",
"104/09/30","124,798","22,146,343","177.50","179.50","176.00","176.50","-3.00","145",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

