"10407る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","195,610","54,610,690","276.50","280.00","276.00","279.50","+4.50","194",
"104/07/02","129,327","35,659,425","278.00","278.00","274.50","277.00","-2.50","144",
"104/07/03","105,741","28,939,034","277.00","277.00","273.00","274.50","-2.50","129",
"104/07/06","273,418","72,955,552","273.00","273.50","263.50","264.50","-10.00","295",
"104/07/07","191,901","50,760,265","261.00","270.00","260.50","264.00","-0.50","212",
"104/07/08","491,093","126,137,401","264.00","264.00","249.50","256.00","-8.00","454",
"104/07/09","644,748","155,407,627","246.00","246.00","236.00","243.00","-13.00","571",
"104/07/13","283,526","69,741,181","247.50","249.00","244.00","246.00","+3.00","283",
"104/07/14","172,295","42,890,750","248.00","251.50","246.00","246.00"," 0.00","175",
"104/07/15","74,134","18,142,964","246.00","248.00","243.00","245.50","-0.50","89",
"104/07/16","61,250","14,961,871","245.50","247.00","243.00","245.00","-0.50","74",
"104/07/17","144,072","34,695,424","245.00","245.00","238.00","241.00","-4.00","158",
"104/07/20","166,400","39,877,800","242.00","243.00","238.00","239.50","-1.50","166",
"104/07/21","81,628","19,576,031","239.00","241.00","238.50","239.50"," 0.00","91",
"104/07/22","92,300","22,043,649","239.00","239.50","238.00","239.50"," 0.00","95",
"104/07/23","334,937","82,805,313","242.50","249.00","242.50","249.00","+9.50","335",
"104/07/24","533,087","139,595,420","256.00","272.50","251.50","263.50","+14.50","532",
"104/07/27","378,618","98,776,326","267.00","267.00","257.00","257.00","-6.50","359",
"104/07/28","297,848","78,098,097","260.00","265.00","258.00","264.00","+7.00","274",
"104/07/29","125,340","32,732,250","264.00","264.00","257.00","264.00"," 0.00","131",
"104/07/30","163,062","42,487,682","264.00","264.00","259.00","259.00","-5.00","158",
"104/07/31","159,420","41,430,860","258.00","262.00","257.00","258.50","-0.50","158",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

