"10402る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","104,476","29,652,636","285.00","287.00","283.00","284.00","-1.00","126",
"104/02/03","120,397","34,275,145","284.00","286.00","283.50","284.00"," 0.00","117",
"104/02/04","120,572","34,275,803","284.00","285.50","283.50","284.00"," 0.00","118",
"104/02/05","109,428","31,177,408","284.00","285.50","284.00","285.00","+1.00","120",
"104/02/06","89,844","25,631,384","285.00","286.00","284.50","286.00","+1.00","103",
"104/02/09","166,254","47,310,011","286.00","286.00","283.50","285.50","-0.50","168",
"104/02/10","152,065","43,252,090","285.50","285.50","283.50","285.50"," 0.00","148",
"104/02/11","145,282","41,629,292","285.00","289.50","285.00","285.50"," 0.00","150",
"104/02/12","307,983","87,257,172","285.00","285.50","282.00","282.50","-3.00","190",
"104/02/13","132,483","37,350,189","282.00","284.00","281.00","282.00","-0.50","150",
"104/02/24","258,706","72,197,180","282.00","283.50","276.00","278.50","-3.50","297",
"104/02/25","419,269","115,928,051","278.50","280.00","274.50","278.50"," 0.00","402",
"104/02/26","152,200","42,315,500","278.50","279.00","276.00","279.00","+0.50","149",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

