"10502る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","152,446","21,383,662","141.50","142.00","139.00","139.50","-3.00","143",
"105/02/02","101,180","14,099,790","137.50","140.50","137.50","140.00","+0.50","81",
"105/02/03","158,853","21,833,714","139.00","139.00","136.50","137.00","-3.00","136",
"105/02/15","428,201","61,627,542","138.00","146.50","138.00","142.50","+5.50","359",
"105/02/16","156,544","22,227,019","144.00","144.00","140.50","142.50"," 0.00","133",
"105/02/17","210,239","29,877,295","144.00","145.50","141.00","141.00","-1.50","153",
"105/02/18","160,200","22,675,700","142.00","143.00","140.00","140.50","-0.50","150",
"105/02/19","125,982","17,689,480","140.50","142.00","139.50","140.00","-0.50","111",
"105/02/22","152,364","21,201,460","141.00","141.50","138.00","139.00","-1.00","164",
"105/02/23","188,776","26,152,364","138.50","139.50","138.00","138.00","-1.00","187",
"105/02/24","150,584","20,963,176","139.00","140.50","138.00","138.50","+0.50","152",
"105/02/25","51,708","7,205,912","139.50","140.00","139.00","139.00","+0.50","63",
"105/02/26","181,169","25,044,904","140.00","140.00","137.50","137.50","-1.50","180",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

