"10411る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","219,844","40,699,140","189.00","189.00","183.50","184.50","-5.00","196",
"104/11/03","153,880","28,489,180","184.50","186.50","183.50","184.50"," 0.00","137",
"104/11/04","444,627","85,061,130","186.00","195.00","186.00","190.00","+5.50","394",
"104/11/05","202,255","38,146,685","190.00","191.50","187.00","187.00","-3.00","217",
"104/11/06","216,884","40,059,596","187.00","187.50","183.00","183.50","-3.50","223",
"104/11/09","711,314","122,473,822","171.00","176.00","170.50","172.00","-11.50","662",
"104/11/10","697,645","114,744,780","169.00","169.00","163.00","163.50","-8.50","602",
"104/11/11","310,689","50,431,715","161.50","163.50","160.00","163.00","-0.50","280",
"104/11/12","158,950","26,004,750","163.00","165.00","163.00","163.50","+0.50","148",
"104/11/13","369,306","58,695,348","163.00","163.00","155.00","157.50","-6.00","349",
"104/11/16","497,895","74,865,588","153.00","153.50","149.00","149.50","-8.00","450",
"104/11/17","533,414","79,402,686","151.00","153.00","146.50","146.50","-3.00","500",
"104/11/18","363,911","54,130,650","148.00","150.50","146.50","149.00","+2.50","330",
"104/11/19","317,725","47,312,250","150.50","150.50","148.00","149.00"," 0.00","232",
"104/11/20","191,403","28,257,342","149.00","149.00","146.50","147.50","-1.50","187",
"104/11/23","236,600","35,321,100","147.50","151.00","147.50","150.00","+2.50","214",
"104/11/24","142,944","21,303,600","150.50","150.50","148.50","148.50","-1.50","137",
"104/11/25","188,925","27,942,325","148.00","149.00","147.00","148.00","-0.50","157",
"104/11/26","171,747","25,413,178","147.50","148.50","147.50","147.50","-0.50","173",
"104/11/27","98,350","14,535,500","149.00","149.00","147.50","147.50"," 0.00","82",
"104/11/30","242,697","35,000,211","148.00","148.00","143.00","143.50","-4.00","234",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

