"10504る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","79,580","11,089,200","139.50","140.50","138.50","139.50"," 0.00","78",
"105/04/06","167,869","23,303,791","139.50","140.00","138.00","138.50","-1.00","167",
"105/04/07","490,416","71,955,523","142.00","151.00","142.00","146.00","+7.50","432",
"105/04/08","227,723","32,393,720","145.00","145.00","140.00","140.00","-6.00","223",
"105/04/11","163,364","22,734,460","140.00","140.50","138.00","139.00","-1.00","131",
"105/04/12","224,252","30,941,398","138.50","139.00","137.00","137.50","-1.50","215",
"105/04/13","146,388","20,192,544","138.00","138.50","137.00","137.50"," 0.00","132",
"105/04/14","110,293","15,266,227","138.50","140.00","137.50","138.00","+0.50","89",
"105/04/15","87,278","12,050,642","138.00","139.00","137.00","138.00"," 0.00","83",
"105/04/18","85,101","11,735,588","138.00","139.00","137.00","138.50","+0.50","79",
"105/04/19","109,220","15,070,800","139.00","139.50","137.00","138.50"," 0.00","98",
"105/04/20","137,325","18,797,686","139.00","139.00","136.00","136.50","-2.00","126",
"105/04/21","315,681","42,293,754","137.50","137.50","131.50","133.50","-3.00","303",
"105/04/22","289,600","37,667,500","133.00","133.00","129.00","129.00","-4.50","272",
"105/04/25","191,562","24,465,936","129.00","129.00","126.50","127.50","-1.50","198",
"105/04/26","717,405","91,054,435","130.50","131.00","125.00","125.00","-2.50","589",
"105/04/27","282,035","35,775,480","125.00","129.50","125.00","127.00","+2.00","251",
"105/04/28","229,005","28,706,130","127.50","128.00","124.50","124.50","-2.50","186",
"105/04/29","348,607","42,463,554","122.50","124.00","120.50","121.00","-3.50","310",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

