"10505る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","172,870","20,976,640","122.00","122.50","120.50","120.50","-0.50","151",
"105/05/04","198,145","23,727,324","121.00","121.50","118.50","118.50","-2.00","178",
"105/05/05","368,530","42,747,480","118.50","118.50","114.00","115.50","-3.00","318",
"105/05/06","261,654","30,098,210","115.50","116.50","114.00","114.00","-1.50","241",
"105/05/09","303,718","34,050,198","114.50","115.00","110.00","110.50","-3.50","286",
"105/05/10","274,003","31,117,842","111.50","115.00","111.00","114.00","+3.50","239",
"105/05/11","205,340","23,407,760","114.00","116.00","113.00","113.00","-1.00","183",
"105/05/12","196,655","22,424,515","114.00","115.50","112.50","113.50","+0.50","148",
"105/05/13","184,890","20,887,070","113.50","113.50","112.50","113.00","-0.50","148",
"105/05/16","156,534","17,357,040","112.00","112.00","110.00","111.00","-2.00","152",
"105/05/17","156,298","17,501,472","111.00","114.00","110.00","113.50","+2.50","137",
"105/05/18","235,388","27,318,008","113.50","118.50","113.00","115.50","+2.00","194",
"105/05/19","127,653","14,879,574","117.00","117.50","116.00","116.50","+1.00","122",
"105/05/20","190,783","21,743,545","116.50","116.50","112.50","113.00","-3.50","158",
"105/05/23","157,370","17,881,180","113.50","114.50","112.50","114.00","+1.00","142",
"105/05/24","84,212","9,570,061","114.00","115.00","113.00","113.50","-0.50","91",
"105/05/25","98,972","11,272,808","115.00","115.00","113.50","114.00","+0.50","97",
"105/05/26","152,060","17,182,900","114.00","114.50","112.00","112.50","-1.50","135",
"105/05/27","318,618","35,407,906","112.50","113.00","109.50","111.00","-1.50","267",
"105/05/30","537,222","58,211,804","109.00","110.00","106.00","109.00","-2.00","433",
"105/05/31","1,197,029","138,966,963","109.00","119.50","109.00","119.50","+10.50","796",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

