"10507る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","277,560","31,421,560","114.50","115.00","112.00","112.50","-1.50","242",
"105/07/04","93,520","10,547,240","113.00","113.50","112.50","113.00","+0.50","99",
"105/07/05","113,756","12,849,928","113.00","113.50","112.50","113.00"," 0.00","94",
"105/07/06","164,291","18,390,383","112.50","113.00","111.50","112.00","-1.00","134",
"105/07/07","396,259","45,613,785","113.00","116.00","112.50","115.00","+3.00","312",
"105/07/11","151,405","17,455,980","116.00","116.00","114.50","116.00","+1.00","132",
"105/07/12","98,372","11,332,594","116.50","116.50","114.00","114.50","-1.50","88",
"105/07/13","892,143","106,666,729","115.00","124.00","115.00","120.50","+6.00","725",
"105/07/14","548,330","65,947,940","120.00","122.00","118.50","118.50","-2.00","343",
"105/07/15","416,430","49,747,600","119.50","120.50","118.50","119.00","+0.50","301",
"105/07/18","1,390,017","176,229,715","120.00","130.50","119.00","130.50","+11.50","985",
"105/07/19","2,906,094","396,954,378","134.00","141.00","131.50","138.00","+7.50","2,186",
"105/07/20","1,731,170","242,981,211","139.50","143.50","138.00","140.50","+2.50","1,344",
"105/07/21","1,136,774","160,080,018","140.50","143.50","138.50","142.50","+2.00","871",
"105/07/22","1,408,715","202,034,315","142.50","146.50","140.00","141.50","-1.00","1,048",
"105/07/25","800,952","111,802,924","142.50","145.00","137.50","138.00","-3.50","690",
"105/07/26","1,117,680","159,861,079","140.00","145.00","140.00","143.50","+5.50","894",
"105/07/27","625,544","88,264,160","144.00","144.50","139.00","139.50","-4.00","526",
"105/07/28","399,112","55,762,507","141.00","142.00","138.00","138.50","-1.00","376",
"105/07/29","569,552","80,427,384","139.50","144.00","138.50","142.00","+3.50","493",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

