"10404る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","318,435","78,524,250","248.50","248.50","244.00","246.00","-3.00","263",
"104/04/02","374,568","92,926,568","246.00","251.00","244.00","251.00","+5.00","283",
"104/04/07","328,155","82,700,715","253.00","254.00","249.00","253.00","+2.00","296",
"104/04/08","344,356","87,944,519","253.00","258.50","251.50","258.00","+5.00","317",
"104/04/09","178,187","45,704,372","258.50","258.50","255.50","255.50","-2.50","166",
"104/04/10","162,065","41,270,075","256.00","256.00","252.50","253.50","-2.00","171",
"104/04/13","171,729","43,750,624","253.00","256.50","252.00","256.00","+2.50","179",
"104/04/14","230,765","59,647,900","256.00","261.00","256.00","259.50","+3.50","211",
"104/04/15","220,450","57,573,168","261.50","263.50","259.00","261.00","+1.50","237",
"104/04/16","171,544","44,710,484","261.00","261.50","260.00","260.50","-0.50","159",
"104/04/17","529,566","141,478,820","260.50","272.50","260.50","268.50","+8.00","489",
"104/04/20","231,963","62,321,010","268.50","271.00","266.00","270.00","+1.50","229",
"104/04/21","345,226","93,569,350","270.00","273.50","270.00","270.50","+0.50","299",
"104/04/22","138,780","37,594,765","271.00","271.50","270.00","271.00","+0.50","130",
"104/04/23","268,352","73,553,652","272.00","276.00","271.50","275.00","+4.00","252",
"104/04/24","415,584","115,536,221","277.00","279.50","275.00","279.50","+4.50","357",
"104/04/27","425,185","120,950,410","280.00","287.00","279.50","286.00","+6.50","428",
"104/04/28","243,249","69,394,465","287.00","287.50","284.00","285.00","-1.00","245",
"104/04/29","412,184","116,982,256","284.50","285.00","281.00","284.00","-1.00","317",
"104/04/30","290,841","82,765,844","285.00","286.00","283.50","283.50","-0.50","260",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

