"10412る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","342,250","50,072,000","145.00","149.00","143.50","148.50","+5.00","287",
"104/12/02","583,849","89,996,095","149.00","159.00","148.50","155.00","+6.50","481",
"104/12/03","255,871","39,730,005","158.00","158.00","152.50","154.50","-0.50","192",
"104/12/04","153,177","23,382,581","153.50","153.50","152.00","152.00","-2.50","129",
"104/12/07","173,054","26,135,572","153.00","153.50","149.50","149.50","-2.50","164",
"104/12/08","216,746","32,102,908","149.50","151.50","146.50","146.50","-3.00","170",
"104/12/09","159,190","23,170,930","146.50","148.00","144.50","147.00","+0.50","133",
"104/12/10","216,122","31,162,812","147.00","147.00","143.00","144.00","-3.00","182",
"104/12/11","684,856","104,044,400","147.00","155.50","146.50","150.00","+6.00","550",
"104/12/14","715,428","111,806,124","149.50","159.00","148.00","158.50","+8.50","639",
"104/12/15","770,375","123,324,936","157.50","165.00","156.00","158.50"," 0.00","660",
"104/12/16","246,443","38,743,051","158.50","160.00","156.00","157.00","-1.50","221",
"104/12/17","232,776","37,055,716","159.50","161.50","157.50","158.00","+1.00","222",
"104/12/18","316,735","49,955,895","158.00","159.50","156.00","156.50","-1.50","278",
"104/12/21","232,493","36,985,380","156.50","161.00","156.00","161.00","+4.50","236",
"104/12/22","560,748","92,060,172","162.50","166.00","161.50","165.00","+4.00","464",
"104/12/23","295,965","48,606,760","166.50","167.00","163.00","164.00","-1.00","276",
"104/12/24","443,840","73,473,339","165.50","168.00","162.50","162.50","-1.50","368",
"104/12/25","156,543","25,371,009","163.00","163.50","161.00","162.00","-0.50","129",
"104/12/28","158,678","25,475,480","161.50","163.00","159.50","159.50","-2.50","159",
"104/12/29","169,353","26,802,774","160.00","160.00","157.50","158.00","-1.50","164",
"104/12/30","221,853","35,756,833","159.50","162.00","159.50","162.00","+4.00","175",
"104/12/31","117,063","18,919,206","162.00","163.00","160.00","161.50","-0.50","109",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

