"10406る 2727 珇             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","171,160","47,735,800","284.00","284.50","275.00","278.00","-7.00","175",
"104/06/02","157,112","44,040,360","277.00","281.50","276.50","281.00","+3.00","181",
"104/06/03","121,502","33,998,300","281.00","284.50","277.00","277.50","-3.50","137",
"104/06/04","212,929","57,715,360","277.50","278.50","265.50","269.00","-8.50","216",
"104/06/05","91,682","24,533,615","267.00","269.00","266.00","267.00","-2.00","101",
"104/06/08","124,929","33,075,972","267.00","269.00","257.00","267.00"," 0.00","128",
"104/06/09","103,349","27,154,589","269.00","269.50","260.00","261.00","-6.00","117",
"104/06/10","91,349","24,058,606","261.00","266.50","261.00","262.50","+1.50","107",
"104/06/11","341,882","94,702,432","284.00","284.00","270.00","277.50","+15.00","322",
"104/06/12","110,594","30,404,850","277.50","277.50","272.50","275.00","-2.50","116",
"104/06/15","102,875","28,533,559","277.00","279.00","275.50","277.00","+2.00","117",
"104/06/16","131,664","36,082,436","276.50","276.50","272.50","274.00","-3.00","141",
"104/06/17","122,958","33,213,160","272.50","274.00","268.00","270.00","-4.00","147",
"104/06/18","78,460","21,026,509","270.00","270.50","266.50","267.00","-3.00","90",
"104/06/22","255,670","69,942,910","267.00","276.50","265.00","276.00","+9.00","232",
"104/06/23","114,735","31,818,224","277.00","279.50","275.00","278.00","+2.00","113",
"104/06/24","217,139","60,728,710","278.00","282.00","275.50","280.00","+2.00","188",
"104/06/25","144,705","40,462,337","280.00","281.00","277.00","278.50","-1.50","147",
"104/06/26","109,178","30,228,071","275.50","278.50","275.50","278.50"," 0.00","116",
"104/06/29","138,810","37,790,750","272.00","274.50","271.00","274.50","-4.00","149",
"104/06/30","143,250","39,043,750","274.00","275.00","271.50","275.00","+0.50","133",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

