"10408る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","42,530","1,983,842","48.50","48.50","45.15","45.80","-2.90","38",
"104/08/04","9,653","434,623","45.20","45.20","44.95","45.10","-0.70","12",
"104/08/05","14,629","659,057","45.00","45.50","44.45","44.45","-0.65","18",
"104/08/06","17,867","796,294","45.50","45.50","44.10","44.80","+0.35","18",
"104/08/07","5,350","240,280","44.80","45.00","44.80","45.00","+0.20","7",
"104/08/10","5,897","266,865","45.00","45.50","45.00","45.50","+0.50","11",
"104/08/11","26,600","1,194,665","44.40","45.60","44.40","45.25","-0.25","31",
"104/08/12","7,410","331,185","44.65","45.25","44.60","44.60","-0.65","9",
"104/08/13","10,294","461,858","44.65","45.05","44.60","45.05","+0.45","11",
"104/08/14","7,700","346,120","44.80","45.60","44.65","45.00","-0.05","8",
"104/08/17","11,350","511,030","44.80","45.60","44.60","45.20","+0.20","13",
"104/08/18","11,237","503,720","44.85","45.60","44.60","44.70","-0.50","11",
"104/08/19","26,237","1,158,491","44.70","44.70","43.45","43.45","-1.25","28",
"104/08/20","5,114","220,979","43.20","43.25","43.20","43.20","-0.25","6",
"104/08/21","15,230","654,316","42.25","43.55","42.15","43.20"," 0.00","16",
"104/08/24","74,999","3,140,906","43.00","44.35","40.20","44.35","+1.15","68",
"104/08/25","11,256","491,009","44.35","44.35","43.15","43.50","-0.85","13",
"104/08/26","13,114","574,604","43.00","44.30","43.00","44.30","+0.80","9",
"104/08/27","27,307","1,200,550","44.35","44.35","43.50","44.30"," 0.00","26",
"104/08/28","37,167","1,619,364","42.35","45.00","41.90","45.00","+0.70","38",
"104/08/31","130,787","6,097,314","44.50","46.90","44.50","46.90","+1.90","57",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

