"10406る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","17,082","819,194","48.00","48.10","47.80","47.80"," 0.00","16",
"104/06/02","7,315","340,608","47.30","47.30","46.35","46.35","-1.45","9",
"104/06/03","14,150","653,550","46.50","46.50","46.00","46.25","-0.10","15",
"104/06/04","28,157","1,290,565","46.10","46.45","45.35","45.50","-0.75","28",
"104/06/05","37,315","1,707,890","45.50","46.40","45.35","46.40","+0.90","34",
"104/06/08","14,360","653,882","45.50","45.80","45.35","45.35","-1.05","15",
"104/06/09","58,915","2,689,490","45.30","46.45","45.05","46.45","+1.10","27",
"104/06/10","19,110","883,659","46.45","46.60","46.15","46.60","+0.15","14",
"104/06/11","14,272","656,763","45.65","46.60","45.65","46.60"," 0.00","19",
"104/06/12","16,000","741,200","45.90","46.60","45.90","46.60"," 0.00","15",
"104/06/15","10,107","470,343","46.45","46.85","46.10","46.60"," 0.00","12",
"104/06/16","1,001","46,496","46.45","46.45","46.45","46.45","-0.15","2",
"104/06/17","75,054","3,407,724","45.50","46.10","44.70","44.70","-1.75","53",
"104/06/18","37,049","1,702,511","44.50","46.50","44.50","46.50","+1.80","34",
"104/06/22","36,964","1,737,514","46.50","47.35","46.50","47.10","+0.60","44",
"104/06/23","91,548","4,331,258","47.50","47.80","47.00","47.50","+0.40","85",
"104/06/24","71,168","3,118,158","43.90","44.00","43.60","43.80","X0.00","64",
"104/06/25","2,054","89,649","43.70","43.70","43.60","43.60","-0.20","3",
"104/06/26","7,302","319,056","43.60","43.90","43.60","43.90","+0.30","9",
"104/06/29","36,000","1,569,400","43.90","43.95","42.20","43.95","+0.05","29",
"104/06/30","86,120","3,935,966","43.05","47.30","43.05","47.30","+3.35","46",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

