"10404る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","48,528","2,219,160","45.80","45.80","45.40","45.40","-0.30","11",
"104/04/02","5,011","227,695","45.70","45.70","45.30","45.30","-0.10","7",
"104/04/07","3,102","139,768","45.40","45.40","44.75","44.75","-0.55","4",
"104/04/08","31,934","1,423,971","44.55","44.80","44.50","44.60","-0.15","23",
"104/04/09","6,459","288,997","44.60","44.95","44.60","44.95","+0.35","7",
"104/04/10","10,999","492,655","45.00","45.30","44.50","45.30","+0.35","11",
"104/04/13","6,380","289,612","45.40","45.40","45.40","45.40","+0.10","9",
"104/04/14","5,324","238,566","44.80","45.00","44.75","44.80","-0.60","7",
"104/04/15","17,157","757,725","45.30","45.30","43.65","43.80","-1.00","19",
"104/04/16","19,477","861,565","43.80","44.55","43.80","44.15","+0.35","19",
"104/04/17","29,107","1,283,029","43.80","44.60","43.00","44.60","+0.45","29",
"104/04/20","2,007","88,911","43.90","44.70","43.90","44.70","+0.10","3",
"104/04/21","31,471","1,395,674","44.15","44.45","43.95","44.45","-0.25","31",
"104/04/22","0","0","--","--","--","--"," 0.00","0",
"104/04/23","13,944","621,162","44.60","44.85","44.15","44.85","X0.00","17",
"104/04/24","36,207","1,620,942","44.90","45.00","44.10","45.00","+0.15","36",
"104/04/27","27,940","1,256,289","45.10","45.20","44.50","45.15","+0.15","31",
"104/04/28","21,740","985,000","45.10","45.50","44.80","45.30","+0.15","22",
"104/04/29","55,157","2,523,285","45.30","45.95","45.30","45.90","+0.60","47",
"104/04/30","55,152","2,534,658","46.00","46.00","45.80","45.80","-0.10","33",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

