"10402る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","201","8,884","--","--","--","--"," 0.00","2",
"104/02/03","5,315","235,249","43.95","44.50","43.95","44.05","X0.00","6",
"104/02/04","4,054","178,404","44.05","44.05","44.00","44.00","-0.05","4",
"104/02/05","11,210","491,605","44.00","44.00","43.80","43.80","-0.20","12",
"104/02/06","22,001","963,243","43.80","43.80","43.60","43.80"," 0.00","17",
"104/02/09","16,317","716,284","43.80","44.15","43.80","44.15","+0.35","14",
"104/02/10","16,125","710,992","44.15","44.30","43.85","44.25","+0.10","18",
"104/02/11","16,360","721,384","44.25","44.25","43.80","43.85","-0.40","18",
"104/02/12","0","0","--","--","--","--"," 0.00","0",
"104/02/13","8,322","366,168","44.10","44.10","43.90","43.90","X0.00","14",
"104/02/24","42,366","1,878,108","44.50","44.50","44.00","44.50","+0.60","26",
"104/02/25","16,838","750,090","44.50","44.65","44.40","44.65","+0.15","21",
"104/02/26","38,150","1,705,339","44.25","44.80","44.25","44.80","+0.15","25",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

