"10504る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","5,900","265,559","45.05","45.05","45.00","45.00","-0.45","8",
"105/04/06","7,563","341,235","45.00","45.60","45.00","45.00"," 0.00","10",
"105/04/07","18,551","834,889","45.05","45.20","44.90","45.00"," 0.00","19",
"105/04/08","1,241","56,032","45.20","45.20","45.20","45.20","+0.20","4",
"105/04/11","2,235","100,797","45.10","45.10","45.10","45.10","-0.10","6",
"105/04/12","11,000","495,950","44.80","45.20","44.80","45.20","+0.10","9",
"105/04/13","1,140","51,136","44.85","44.85","44.85","44.85","-0.35","2",
"105/04/14","16,057","723,359","45.20","45.20","44.90","45.00","+0.15","13",
"105/04/15","674","30,294","--","--","--","--"," 0.00","4",
"105/04/18","999","45,803","--","--","--","--"," 0.00","2",
"105/04/19","7,000","313,750","44.95","45.00","44.70","45.00","X0.00","4",
"105/04/20","23,000","1,036,500","44.55","45.50","44.55","45.20","+0.20","11",
"105/04/21","4,237","191,465","45.00","45.30","45.00","45.20"," 0.00","4",
"105/04/22","2,057","94,199","45.50","46.10","45.50","46.10","+0.90","3",
"105/04/25","33,279","1,496,105","44.95","45.00","44.65","45.00","-1.10","6",
"105/04/26","11,237","503,872","45.00","45.10","44.65","44.80","-0.20","10",
"105/04/27","0","0","--","--","--","--"," 0.00","0",
"105/04/28","14,999","677,005","45.00","45.40","45.00","45.10","X0.00","11",
"105/04/29","29,604","1,326,747","48.90","48.90","44.45","44.50","-0.60","22",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

