"10405る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","8,680","391,061","45.35","45.35","45.00","45.00","-0.80","8",
"104/05/05","6,157","278,807","45.00","45.35","45.00","45.35","+0.35","6",
"104/05/06","20,000","913,950","45.75","46.00","45.50","45.55","+0.20","15",
"104/05/07","20,000","915,300","45.80","46.05","45.45","45.45","-0.10","19",
"104/05/08","11,157","512,293","45.90","45.95","45.90","45.95","+0.50","12",
"104/05/11","49,012","2,257,644","46.00","46.25","45.95","46.00","+0.05","44",
"104/05/12","53,431","2,495,744","46.10","47.00","46.10","46.80","+0.80","45",
"104/05/13","3,300","152,950","46.50","46.50","46.20","46.20","-0.60","4",
"104/05/14","15,239","690,717","46.20","46.20","45.00","45.00","-1.20","15",
"104/05/15","5,675","257,496","44.50","45.70","44.50","45.70","+0.70","9",
"104/05/18","10,000","454,000","45.00","45.60","45.00","45.40","-0.30","7",
"104/05/19","22,211","1,006,415","45.10","45.50","45.10","45.45","+0.05","22",
"104/05/20","5,269","238,405","45.15","45.75","45.10","45.10","-0.35","7",
"104/05/21","34,787","1,570,265","45.05","45.70","44.70","45.50","+0.40","25",
"104/05/22","45,715","2,092,918","45.50","46.00","45.50","46.00","+0.50","30",
"104/05/25","34,605","1,587,509","46.00","46.10","45.30","46.10","+0.10","25",
"104/05/26","17,364","800,894","45.70","46.30","45.70","46.30","+0.20","16",
"104/05/27","17,786","826,361","46.20","46.60","46.20","46.60","+0.30","19",
"104/05/28","26,855","1,256,470","46.70","46.90","46.35","46.90","+0.30","23",
"104/05/29","62,133","2,930,189","46.60","48.00","46.60","47.80","+0.90","50",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

