"10403る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","13,450","595,007","44.80","44.80","43.85","44.30","-0.50","15",
"104/03/03","14,000","620,250","44.30","44.55","43.90","44.55","+0.25","11",
"104/03/04","4,417","196,188","44.15","44.55","44.15","44.55"," 0.00","7",
"104/03/05","42,939","1,909,120","44.50","44.55","44.05","44.30","-0.25","9",
"104/03/06","21,687","969,684","44.50","44.90","44.40","44.70","+0.40","11",
"104/03/09","22,252","994,588","44.50","44.80","44.40","44.80","+0.10","14",
"104/03/10","15,475","687,911","44.00","44.80","44.00","44.75","-0.05","22",
"104/03/11","19,054","849,594","44.50","44.75","44.40","44.75"," 0.00","18",
"104/03/12","11,100","497,180","44.70","44.80","44.70","44.80","+0.05","8",
"104/03/13","14,106","628,699","44.30","44.75","44.20","44.70","-0.10","14",
"104/03/16","9,000","402,400","44.30","44.80","44.30","44.80","+0.10","4",
"104/03/17","18,110","812,244","44.80","44.90","44.75","44.90","+0.10","16",
"104/03/18","18,000","804,550","44.45","44.90","44.45","44.90"," 0.00","9",
"104/03/19","23,347","1,050,541","44.90","45.50","44.90","44.90"," 0.00","23",
"104/03/20","100","4,480","--","--","--","--"," 0.00","2",
"104/03/23","15,504","698,103","45.00","45.50","45.00","45.00","X0.00","16",
"104/03/24","6,000","269,550","44.55","45.00","44.55","45.00"," 0.00","6",
"104/03/25","13,301","596,833","45.10","45.10","44.55","45.00"," 0.00","15",
"104/03/26","12,000","540,800","45.00","45.20","45.00","45.20","+0.20","12",
"104/03/27","21,649","987,171","45.25","45.80","45.25","45.35","+0.15","24",
"104/03/30","20,570","934,421","45.50","45.80","44.20","45.75","+0.40","25",
"104/03/31","95,900","4,397,758","45.80","46.20","45.70","45.70","-0.05","60",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

