"10506る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","17,222","754,856","43.00","43.95","43.00","43.95","+1.10","14",
"105/06/02","10,300","446,934","43.25","43.45","43.25","43.45","-0.50","6",
"105/06/03","239","10,396","--","--","--","--"," 0.00","2",
"105/06/04","255,477","11,100,311","43.45","43.50","43.45","43.45","X0.00","9",
"105/06/06","13,493","580,099","42.35","43.40","42.35","43.30","-0.15","11",
"105/06/07","32,430","1,405,980","43.20","43.45","43.20","43.40","+0.10","18",
"105/06/08","9,422","407,372","43.50","43.50","43.05","43.30","-0.10","8",
"105/06/13","12,127","520,898","43.00","43.30","42.75","43.30"," 0.00","9",
"105/06/14","17,350","745,900","42.80","43.15","42.80","43.10","-0.20","13",
"105/06/15","13,167","565,281","43.00","43.25","42.60","43.25","+0.15","12",
"105/06/16","247,394","10,882,054","43.00","45.30","43.00","44.20","+0.95","24",
"105/06/17","235,005","10,344,870","44.25","44.65","44.00","44.00","-0.20","14",
"105/06/20","25,005","1,106,071","44.05","44.40","44.05","44.20","+0.20","19",
"105/06/21","29,584","1,340,171","44.65","45.75","44.65","44.85","+0.65","26",
"105/06/22","77,044","3,458,367","45.00","45.35","44.50","45.00","+0.15","58",
"105/06/23","50,000","2,075,000","41.60","41.90","41.40","41.50","X0.00","29",
"105/06/24","20,000","815,750","41.05","41.05","40.55","40.55","-0.95","16",
"105/06/27","26,057","1,059,698","40.50","40.95","40.10","40.95","+0.40","14",
"105/06/28","4,237","173,669","41.00","41.00","41.00","41.00","+0.05","5",
"105/06/29","9,057","370,254","41.10","41.35","40.50","41.35","+0.35","6",
"105/06/30","68,352","2,880,994","41.30","42.70","41.00","42.70","+1.35","28",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

