"10409る 2722 甃常             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","7,547","342,927","46.50","46.50","44.75","45.85","-1.05","12",
"104/09/02","6,000","268,500","44.60","45.30","44.60","44.70","-1.15","6",
"104/09/03","5,309","238,305","44.50","45.50","44.50","45.50","+0.80","8",
"104/09/04","13,187","595,026","45.50","45.50","44.70","45.30","-0.20","11",
"104/09/07","114","5,073","--","--","--","--"," 0.00","1",
"104/09/08","4,110","184,328","44.75","45.20","44.70","45.20","X0.00","6",
"104/09/09","9,000","405,050","45.00","45.10","44.75","45.10","-0.10","7",
"104/09/10","5,000","224,800","44.80","45.00","44.80","45.00","-0.10","3",
"104/09/11","28,306","1,271,677","44.80","45.00","44.80","45.00"," 0.00","19",
"104/09/14","22,000","983,200","44.65","45.00","44.30","45.00"," 0.00","21",
"104/09/15","21,294","952,612","44.45","45.00","44.35","45.00"," 0.00","18",
"104/09/16","16,167","725,264","44.65","45.00","44.60","45.00"," 0.00","11",
"104/09/17","25,518","1,143,455","44.70","45.00","44.55","45.00"," 0.00","17",
"104/09/18","11,158","501,210","44.80","45.00","44.80","45.00"," 0.00","9",
"104/09/21","14,300","639,180","44.45","44.95","44.40","44.90","-0.10","14",
"104/09/22","5,000","225,000","45.00","45.00","45.00","45.00","+0.10","4",
"104/09/23","12,294","551,112","44.50","45.00","44.50","45.00"," 0.00","15",
"104/09/24","11,050","495,895","45.00","45.00","44.55","45.00"," 0.00","12",
"104/09/25","6,237","280,270","44.70","45.00","44.70","45.00"," 0.00","6",
"104/09/30","98,543","4,462,730","45.00","46.00","44.70","44.95","-0.05","51",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

