"10505る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","107,054","3,714,732","35.10","35.10","34.50","34.55","-0.55","88",
"105/05/04","170,001","5,856,537","34.50","34.75","34.10","34.10","-0.45","101",
"105/05/05","126,003","4,269,860","34.10","34.20","33.55","34.10"," 0.00","86",
"105/05/06","120,048","4,058,082","34.10","34.15","33.60","33.60","-0.50","90",
"105/05/09","83,151","2,799,955","33.65","33.85","33.50","33.50","-0.10","60",
"105/05/10","319,000","10,848,850","33.50","34.65","33.50","34.20","+0.70","162",
"105/05/11","169,303","5,840,483","34.40","34.70","34.30","34.35","+0.15","131",
"105/05/12","134,010","4,534,288","34.25","34.30","33.50","33.55","-0.80","94",
"105/05/13","405,202","13,384,168","33.40","33.40","32.65","32.75","-0.80","252",
"105/05/16","209,153","6,911,902","32.70","33.70","32.30","33.30","+0.55","158",
"105/05/17","170,046","5,687,873","33.50","33.75","33.05","33.70","+0.40","134",
"105/05/18","145,000","4,869,500","33.65","33.75","33.30","33.60","-0.10","114",
"105/05/19","204,003","6,781,804","33.75","33.75","33.00","33.20","-0.40","148",
"105/05/20","162,005","5,369,118","33.00","33.40","32.90","32.90","-0.30","115",
"105/05/23","269,424","9,102,016","33.00","34.25","33.00","34.00","+1.10","214",
"105/05/24","131,010","4,432,235","34.00","34.15","33.65","33.65","-0.35","87",
"105/05/25","210,001","7,132,287","33.95","34.15","33.85","33.90","+0.25","145",
"105/05/26","166,002","5,617,418","33.95","34.15","33.40","33.80","-0.10","101",
"105/05/27","225,097","7,682,995","34.15","34.45","33.95","34.30","+0.50","150",
"105/05/30","513,041","18,022,103","34.60","35.45","34.50","35.45","+1.15","361",
"105/05/31","277,433","9,745,755","35.75","35.75","34.80","35.00","-0.45","168",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

