"10404る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","34,050","1,077,560","31.50","31.85","31.50","31.85","+0.35","56",
"104/04/02","84,031","2,688,404","31.95","32.15","31.85","32.05","+0.20","90",
"104/04/07","170,085","5,393,242","31.90","31.90","31.50","31.70","-0.35","177",
"104/04/08","98,056","3,112,014","31.70","31.95","31.65","31.95","+0.25","95",
"104/04/09","99,221","3,157,843","31.80","32.20","31.70","31.85","-0.10","81",
"104/04/10","73,700","2,353,867","31.85","32.30","31.85","31.85"," 0.00","107",
"104/04/13","582,275","19,320,980","33.80","33.80","32.65","33.40","+1.55","471",
"104/04/14","1,321,673","44,784,832","33.40","34.40","33.15","34.00","+0.60","724",
"104/04/15","2,941,616","105,535,488","34.20","36.35","34.10","36.35","+2.35","1,397",
"104/04/16","3,759,890","141,616,067","37.00","38.50","37.00","37.50","+1.15","2,124",
"104/04/17","1,136,060","42,005,355","37.50","37.55","36.45","37.20","-0.30","729",
"104/04/20","829,385","30,888,159","36.80","37.70","36.70","36.90","-0.30","542",
"104/04/21","1,167,022","41,725,786","36.90","37.40","35.05","35.20","-1.70","707",
"104/04/22","565,286","20,052,044","35.20","35.95","35.15","35.70","+0.50","375",
"104/04/23","773,003","27,906,508","36.50","36.70","35.80","36.05","+0.35","445",
"104/04/24","407,244","14,609,006","36.20","36.40","35.50","35.70","-0.35","271",
"104/04/27","767,437","28,050,118","36.40","36.90","36.00","36.75","+1.05","524",
"104/04/28","418,425","15,121,660","36.80","36.80","35.70","35.85","-0.90","268",
"104/04/29","297,008","10,648,146","35.85","36.35","35.55","35.75","-0.10","203",
"104/04/30","197,001","7,071,035","35.95","36.15","35.70","35.95","+0.20","116",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

