"10411る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","347,000","11,671,300","33.20","33.85","33.20","33.65","+0.45","218",
"104/11/03","605,075","20,733,122","33.80","34.70","33.80","34.00","+0.35","391",
"104/11/04","387,067","13,136,613","34.25","34.50","33.75","33.75","-0.25","228",
"104/11/05","251,309","8,504,821","33.85","34.25","33.65","33.70","-0.05","180",
"104/11/06","245,003","8,180,949","33.75","33.85","33.15","33.35","-0.35","169",
"104/11/09","482,008","15,641,838","33.50","33.50","31.70","32.10","-1.25","291",
"104/11/10","201,004","6,478,240","31.90","32.60","31.90","32.30","+0.20","123",
"104/11/11","263,007","8,447,874","32.30","32.70","31.90","31.90","-0.40","174",
"104/11/12","233,200","7,400,559","32.00","32.25","31.45","31.70","-0.20","157",
"104/11/13","433,158","14,058,370","31.70","32.95","31.70","32.15","+0.45","281",
"104/11/16","340,000","10,923,550","31.60","32.60","31.60","32.60","+0.45","213",
"104/11/17","303,004","9,990,290","33.25","33.25","32.70","32.80","+0.20","193",
"104/11/18","1,969,004","67,501,394","33.00","34.80","33.00","34.00","+1.20","1,130",
"104/11/19","2,749,072","101,441,841","34.70","37.40","34.50","37.40","+3.40","1,256",
"104/11/20","6,210,934","247,436,033","39.10","41.10","38.80","41.10","+3.70","3,437",
"104/11/23","6,674,192","276,313,784","41.80","44.35","39.40","40.05","-1.05","4,000",
"104/11/24","5,457,186","228,789,388","40.30","43.30","40.05","42.00","+1.95","3,386",
"104/11/25","4,308,581","182,703,513","42.30","43.40","41.50","42.80","+0.80","2,644",
"104/11/26","2,818,554","120,313,883","42.95","43.15","42.05","42.95","+0.15","1,637",
"104/11/27","3,008,355","129,592,460","43.40","44.20","42.25","42.25","-0.70","1,763",
"104/11/30","2,108,274","87,150,880","42.00","42.10","40.60","40.60","-1.65","1,180",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

