"10503る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","354,116","14,396,418","40.95","41.00","40.45","40.75","+0.05","271",
"105/03/02","411,035","16,748,585","40.75","41.00","40.60","40.70","-0.05","307",
"105/03/03","484,099","19,848,167","40.70","41.35","40.65","40.70"," 0.00","354",
"105/03/04","285,021","11,676,711","40.80","41.15","40.80","41.00","+0.30","213",
"105/03/07","469,843","19,196,419","41.30","41.35","40.50","40.50","-0.50","351",
"105/03/08","425,320","17,048,100","40.50","40.65","39.85","39.95","-0.55","306",
"105/03/09","557,336","22,593,137","40.30","41.00","40.00","40.30","+0.35","385",
"105/03/10","383,660","15,522,600","40.50","40.80","40.25","40.25","-0.05","277",
"105/03/11","828,043","32,851,014","40.00","40.30","39.50","39.65","-0.60","548",
"105/03/14","396,141","15,716,723","40.05","40.10","39.55","39.60","-0.05","390",
"105/03/15","432,071","17,125,953","39.55","40.10","39.10","39.10","-0.50","372",
"105/03/16","225,053","8,882,327","39.50","39.65","39.30","39.35","+0.25","206",
"105/03/17","435,673","17,034,577","39.40","39.85","38.50","38.50","-0.85","364",
"105/03/18","348,093","13,503,467","38.60","39.15","38.60","38.70","+0.20","255",
"105/03/21","228,082","8,917,448","39.00","39.40","38.85","39.20","+0.50","233",
"105/03/22","154,100","5,999,924","39.20","39.30","38.80","38.90","-0.30","189",
"105/03/23","226,068","8,770,804","38.80","39.15","38.55","38.55","-0.35","207",
"105/03/24","190,442","7,282,488","38.55","38.55","38.10","38.35","-0.20","172",
"105/03/25","268,052","10,218,532","38.35","38.45","37.90","38.00","-0.35","188",
"105/03/28","283,071","10,560,840","38.05","38.05","37.10","37.20","-0.80","274",
"105/03/29","476,100","17,822,138","37.10","37.85","37.05","37.50","+0.30","367",
"105/03/30","230,072","8,772,358","37.50","38.35","37.50","38.25","+0.75","237",
"105/03/31","377,156","14,623,509","38.35","39.20","38.30","38.90","+0.65","277",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

