"10403る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","130,042","4,105,371","31.65","31.80","31.50","31.60","+0.15","106",
"104/03/03","58,005","1,831,215","31.55","31.70","31.50","31.55","-0.05","49",
"104/03/04","66,017","2,062,963","31.55","31.55","31.15","31.15","-0.40","61",
"104/03/05","78,009","2,455,597","31.50","31.65","31.25","31.50","+0.35","66",
"104/03/06","167,147","5,323,124","31.80","32.10","31.60","31.60","+0.10","112",
"104/03/09","81,038","2,540,604","31.60","31.80","31.25","31.40","-0.20","91",
"104/03/10","76,152","2,378,243","31.40","31.40","31.10","31.25","-0.15","71",
"104/03/11","85,027","2,649,941","31.50","31.50","31.10","31.10","-0.15","80",
"104/03/12","54,025","1,688,425","31.10","31.35","31.10","31.20","+0.10","61",
"104/03/13","636,020","20,495,960","31.25","32.90","31.25","32.50","+1.30","415",
"104/03/16","152,030","4,897,073","32.50","32.70","32.00","32.05","-0.45","108",
"104/03/17","132,047","4,257,857","32.50","32.50","32.05","32.10","+0.05","79",
"104/03/18","67,087","2,156,311","32.15","32.25","32.10","32.20","+0.10","53",
"104/03/19","169,015","5,428,610","32.20","32.40","31.80","32.35","+0.15","106",
"104/03/20","397,053","13,004,702","32.40","33.20","32.25","32.55","+0.20","260",
"104/03/23","124,101","4,059,890","32.60","32.95","32.55","32.55"," 0.00","151",
"104/03/24","74,056","2,401,112","32.60","32.60","32.30","32.30","-0.25","82",
"104/03/25","66,024","2,117,319","32.40","32.40","32.00","32.05","-0.25","62",
"104/03/26","73,051","2,325,136","32.05","32.20","31.30","31.85","-0.20","101",
"104/03/27","71,051","2,254,634","31.55","32.00","31.55","31.90","+0.05","88",
"104/03/30","100,104","3,181,386","31.90","32.20","31.70","31.70","-0.20","132",
"104/03/31","69,041","2,177,005","31.80","31.80","31.45","31.50","-0.20","82",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

