"10502る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","672,478","27,606,070","41.70","41.70","40.70","40.95","-0.55","418",
"105/02/02","436,552","17,991,723","40.95","41.55","40.90","41.00","+0.05","304",
"105/02/03","431,250","17,735,200","41.00","41.35","40.70","41.10","+0.10","297",
"105/02/15","497,334","20,605,226","41.00","41.95","41.00","41.40","+0.30","381",
"105/02/16","1,939,960","82,565,473","41.60","43.60","41.35","43.05","+1.65","1,314",
"105/02/17","1,143,447","48,821,717","43.30","43.30","42.00","42.10","-0.95","757",
"105/02/18","986,076","41,934,874","42.65","42.90","42.20","42.30","+0.20","584",
"105/02/19","662,150","27,727,958","42.50","42.70","41.65","41.75","-0.55","431",
"105/02/22","883,100","35,839,622","40.50","41.15","39.95","40.60","-1.15","577",
"105/02/23","443,200","18,185,719","40.80","41.25","40.80","41.00","+0.40","355",
"105/02/24","375,017","15,408,547","41.20","41.50","40.65","40.95","-0.05","282",
"105/02/25","528,191","21,542,475","41.50","41.55","40.30","40.40","-0.55","383",
"105/02/26","403,016","16,423,556","40.85","41.00","40.20","40.70","+0.30","275",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

