"10507る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","300,004","9,523,236","31.85","31.85","31.65","31.65","+0.15","174",
"105/07/04","242,009","7,688,206","31.70","31.95","31.65","31.70","+0.05","147",
"105/07/05","461,002","14,798,019","31.65","32.40","31.65","32.25","+0.55","303",
"105/07/06","292,004","9,347,928","32.25","32.25","31.90","31.95","-0.30","180",
"105/07/07","325,000","10,328,850","32.00","32.00","31.60","31.75","-0.20","190",
"105/07/11","371,001","11,606,532","31.50","31.50","31.05","31.30","-0.45","251",
"105/07/12","129,100","4,047,300","31.10","31.55","31.10","31.25","-0.05","83",
"105/07/13","141,300","4,438,359","31.35","31.50","31.30","31.50","+0.25","121",
"105/07/14","231,002","7,265,068","31.40","31.70","31.30","31.50"," 0.00","152",
"105/07/15","229,228","7,293,605","31.60","31.95","31.55","31.95","+0.45","183",
"105/07/18","530,362","17,208,146","32.15","32.65","32.10","32.65","+0.70","345",
"105/07/19","371,000","12,077,950","32.80","32.85","32.40","32.45","-0.20","212",
"105/07/20","416,382","13,404,518","32.40","32.45","32.00","32.05","-0.40","243",
"105/07/21","991,118","32,216,024","32.20","32.65","32.20","32.60","+0.55","546",
"105/07/22","629,000","19,590,100","31.25","31.35","31.00","31.00","X0.00","356",
"105/07/25","274,000","8,464,800","31.00","31.30","30.65","30.70","-0.30","168",
"105/07/26","130,000","3,995,700","30.70","30.90","30.55","30.75","+0.05","90",
"105/07/27","241,000","7,390,400","30.90","30.95","30.35","30.35","-0.40","142",
"105/07/28","222,039","6,728,339","30.35","30.45","30.15","30.25","-0.10","150",
"105/07/29","120,000","3,622,850","30.30","30.40","30.10","30.20","-0.05","78",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

