"10409る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","207,002","5,447,554","26.20","26.50","26.10","26.25","-0.05","122",
"104/09/02","524,002","13,929,454","26.00","27.05","25.90","26.95","+0.70","276",
"104/09/03","302,555","8,157,801","27.05","27.15","26.70","27.00","+0.05","184",
"104/09/04","392,200","10,724,550","26.90","27.85","26.80","26.80","-0.20","262",
"104/09/07","227,001","6,137,678","26.75","27.40","26.75","27.25","+0.45","134",
"104/09/08","768,550","21,840,695","28.00","28.80","28.00","28.50","+1.25","484",
"104/09/09","550,100","15,908,690","28.90","29.15","28.60","29.00","+0.50","325",
"104/09/10","484,000","14,225,350","28.80","29.95","28.65","29.35","+0.35","323",
"104/09/11","345,700","10,198,553","29.50","29.70","29.20","29.60","+0.25","196",
"104/09/14","347,000","10,230,700","29.70","29.95","29.05","29.45","-0.15","193",
"104/09/15","244,000","7,148,950","29.70","29.70","29.05","29.10","-0.35","148",
"104/09/16","615,000","18,439,800","29.40","30.45","29.30","30.10","+1.00","375",
"104/09/17","2,300,062","72,259,458","30.25","32.15","29.90","31.60","+1.50","1,222",
"104/09/18","1,392,250","44,890,099","31.60","32.95","31.30","32.50","+0.90","781",
"104/09/21","596,155","19,180,486","32.15","32.55","31.80","32.20","-0.30","360",
"104/09/22","479,500","15,459,120","32.20","32.55","31.90","32.45","+0.25","323",
"104/09/23","914,113","30,148,404","32.30","33.85","32.20","32.35","-0.10","652",
"104/09/24","584,460","18,655,288","32.45","32.90","31.50","31.50","-0.85","369",
"104/09/25","288,005","9,168,920","31.75","32.20","31.50","32.15","+0.65","182",
"104/09/30","220,143","7,065,396","31.95","32.50","31.80","31.85","-0.30","180",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

