"10408る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","155,040","4,763,101","31.30","31.30","30.45","30.90","-0.40","103",
"104/08/04","268,002","8,234,116","31.30","31.30","30.40","30.40","-0.50","159",
"104/08/05","208,005","6,330,915","30.35","30.85","30.25","30.80","+0.40","138",
"104/08/06","96,153","2,969,332","30.90","31.10","30.65","30.80"," 0.00","76",
"104/08/07","95,000","2,938,550","30.70","31.35","30.65","31.35","+0.55","70",
"104/08/10","444,000","14,200,900","31.45","32.45","31.35","32.00","+0.65","307",
"104/08/11","247,001","7,832,285","32.05","32.30","31.20","31.35","-0.65","170",
"104/08/12","140,100","4,391,397","31.30","31.65","31.15","31.45","+0.10","108",
"104/08/13","103,000","3,232,200","31.25","31.55","31.20","31.35","-0.10","75",
"104/08/14","153,478","4,847,510","31.80","31.90","31.35","31.40","+0.05","120",
"104/08/17","193,000","6,093,300","31.80","31.90","31.20","31.20","-0.20","130",
"104/08/18","263,002","8,093,110","31.20","31.25","30.40","30.55","-0.65","149",
"104/08/19","358,000","10,769,400","30.25","30.70","29.80","29.85","-0.70","209",
"104/08/20","153,001","4,605,232","29.80","30.45","29.80","29.95","+0.10","104",
"104/08/21","376,002","10,841,958","29.75","29.90","28.20","28.45","-1.50","251",
"104/08/24","1,024,006","26,514,309","27.95","28.00","25.65","25.65","-2.80","384",
"104/08/25","454,004","11,337,500","24.50","25.90","24.45","25.20","-0.45","304",
"104/08/26","300,050","7,485,869","24.70","25.35","24.45","25.35","+0.15","189",
"104/08/27","326,000","8,453,900","25.45","26.20","25.40","25.80","+0.45","223",
"104/08/28","302,003","7,929,934","26.20","26.45","26.05","26.30","+0.50","190",
"104/08/31","222,665","5,827,137","26.15","26.30","26.00","26.30"," 0.00","121",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

