"10401る 1762 いてネ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","78,023","2,660,694","34.40","34.40","34.00","34.10","-0.30","62",
"104/01/06","240,053","7,994,781","34.10","34.10","33.00","33.35","-0.75","160",
"104/01/07","95,002","3,152,066","33.35","33.45","33.05","33.30","-0.05","73",
"104/01/08","130,012","4,331,150","33.40","33.60","33.10","33.25","-0.05","85",
"104/01/09","136,025","4,540,836","33.35","33.60","33.20","33.45","+0.20","106",
"104/01/12","313,007","10,615,338","33.75","34.10","33.70","34.00","+0.55","213",
"104/01/13","112,013","3,807,068","34.00","34.20","33.90","33.90","-0.10","91",
"104/01/14","501,009","17,343,408","34.50","35.00","34.30","34.35","+0.45","358",
"104/01/15","195,221","6,646,445","34.20","34.20","33.90","33.95","-0.40","130",
"104/01/16","204,156","6,828,123","33.85","33.85","33.00","33.10","-0.85","143",
"104/01/19","119,186","3,953,944","33.20","33.50","32.95","33.05","-0.05","102",
"104/01/20","74,002","2,450,670","33.15","33.35","33.00","33.25","+0.20","63",
"104/01/21","71,009","2,367,315","33.40","33.50","33.20","33.40","+0.15","71",
"104/01/22","59,003","1,968,805","33.40","33.50","33.25","33.30","-0.10","36",
"104/01/23","161,008","5,334,414","33.30","33.30","33.05","33.10","-0.20","102",
"104/01/26","108,006","3,553,798","33.00","33.15","32.70","32.75","-0.35","85",
"104/01/27","91,005","3,005,225","32.70","33.40","32.70","33.05","+0.30","61",
"104/01/28","48,005","1,578,525","33.05","33.05","32.70","33.05"," 0.00","39",
"104/01/29","85,004","2,786,328","33.00","33.00","32.70","32.70","-0.35","56",
"104/01/30","34,002","1,110,064","32.70","32.75","32.55","32.75","+0.05","30",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

