"10404る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","327,805","6,641,807","20.40","20.40","20.20","20.35","-0.05","158",
"104/04/02","257,887","5,234,505","20.35","20.40","20.20","20.25","-0.10","152",
"104/04/07","420,494","8,500,545","20.30","20.30","20.15","20.15","-0.10","225",
"104/04/08","287,557","5,803,539","20.15","20.25","20.15","20.20","+0.05","170",
"104/04/09","230,050","4,660,809","20.20","20.35","20.20","20.25","+0.05","110",
"104/04/10","245,503","4,963,732","20.25","20.35","20.15","20.20","-0.05","121",
"104/04/13","473,342","9,539,954","20.20","20.25","20.10","20.20"," 0.00","181",
"104/04/14","398,300","8,097,471","20.20","20.40","20.20","20.35","+0.15","182",
"104/04/15","637,185","13,024,702","20.35","20.50","20.35","20.35"," 0.00","338",
"104/04/16","921,075","18,915,266","20.60","20.70","20.30","20.45","+0.10","423",
"104/04/17","265,970","5,420,885","20.45","20.45","20.35","20.40","-0.05","157",
"104/04/20","450,369","9,149,445","20.35","20.50","20.25","20.30","-0.10","189",
"104/04/21","290,425","5,871,268","20.30","20.35","20.15","20.15","-0.15","166",
"104/04/22","389,620","7,847,361","20.15","20.25","20.10","20.10","-0.05","163",
"104/04/23","453,346","9,149,169","20.15","20.25","20.10","20.20","+0.10","179",
"104/04/24","328,206","6,658,159","20.25","20.40","20.20","20.35","+0.15","205",
"104/04/27","490,762","10,022,583","20.40","20.50","20.30","20.35"," 0.00","276",
"104/04/28","857,216","17,638,392","20.35","20.70","20.35","20.55","+0.20","412",
"104/04/29","872,373","17,977,392","20.55","20.70","20.50","20.60","+0.05","403",
"104/04/30","424,884","8,754,669","20.70","20.70","20.50","20.60"," 0.00","267",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

