"10402る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","300,203","6,132,762","20.50","20.55","20.35","20.45","+0.05","126",
"104/02/03","257,543","5,243,375","20.50","20.50","20.25","20.50","+0.05","146",
"104/02/04","343,021","7,003,879","20.50","20.50","20.35","20.35","-0.15","119",
"104/02/05","424,625","8,671,213","20.40","20.55","20.35","20.35"," 0.00","132",
"104/02/06","405,100","8,230,935","20.40","20.40","20.25","20.40","+0.05","102",
"104/02/09","233,277","4,726,907","20.20","20.40","20.20","20.25","-0.15","93",
"104/02/10","318,036","6,445,822","20.40","20.40","20.20","20.20","-0.05","154",
"104/02/11","295,063","5,960,262","20.30","20.30","20.15","20.20"," 0.00","189",
"104/02/12","220,704","4,448,780","20.30","20.30","20.10","20.15","-0.05","97",
"104/02/13","342,613","6,910,871","20.20","20.25","20.10","20.15"," 0.00","181",
"104/02/24","346,599","6,998,563","20.30","20.35","20.10","20.25","+0.10","196",
"104/02/25","226,081","4,570,677","20.35","20.35","20.15","20.25"," 0.00","135",
"104/02/26","399,898","8,137,122","20.25","20.45","20.25","20.40","+0.15","193",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

