"10407る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","628,859","12,205,371","19.35","19.55","19.30","19.40","+0.10","317",
"104/07/02","469,597","9,170,231","19.50","19.60","19.45","19.50","+0.10","247",
"104/07/03","471,497","9,218,990","19.50","19.65","19.50","19.55","+0.05","229",
"104/07/06","1,291,719","25,871,741","19.55","20.20","19.55","20.00","+0.45","727",
"104/07/07","611,555","12,257,516","20.15","20.15","19.95","20.05","+0.05","254",
"104/07/08","722,500","14,229,448","20.10","20.10","19.20","19.60","-0.45","310",
"104/07/09","738,003","14,302,557","19.50","19.60","19.05","19.45","-0.15","290",
"104/07/13","1,296,710","26,080,991","19.85","20.50","19.70","20.20","+0.75","507",
"104/07/14","687,356","13,838,586","20.30","20.30","20.05","20.05","-0.15","242",
"104/07/15","303,100","6,076,555","20.15","20.20","19.95","20.05"," 0.00","151",
"104/07/16","250,307","5,028,190","20.05","20.15","20.00","20.10","+0.05","151",
"104/07/17","3,823,101","79,568,699","20.10","20.45","20.05","20.40","+0.30","386",
"104/07/20","6,822,861","142,884,234","20.55","21.05","20.50","20.70","+0.30","745",
"104/07/21","429,376","8,830,281","20.70","20.80","20.45","20.50","-0.20","257",
"104/07/22","925,345","19,221,951","20.50","20.80","20.35","20.35","-0.15","263",
"104/07/23","484,056","9,811,375","20.35","20.50","20.15","20.15","-0.20","267",
"104/07/24","379,576","7,639,376","20.15","20.35","20.05","20.20","+0.05","198",
"104/07/27","709,694","14,019,391","20.20","20.30","19.30","19.30","-0.90","357",
"104/07/28","366,002","7,093,988","19.30","19.70","19.20","19.70","+0.40","224",
"104/07/29","303,271","5,962,456","19.70","19.90","19.55","19.70"," 0.00","176",
"104/07/30","194,740","3,868,686","19.80","20.00","19.75","19.90","+0.20","148",
"104/07/31","229,134","4,527,229","19.95","19.95","19.70","19.70","-0.20","130",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

