"10503る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","638,051","12,771,620","20.05","20.10","19.95","20.00","-0.05","339",
"105/03/02","591,778","11,867,960","20.00","20.15","20.00","20.10","+0.10","298",
"105/03/03","1,005,824","20,351,710","20.10","20.40","20.10","20.10"," 0.00","393",
"105/03/04","533,022","10,755,989","20.15","20.30","20.10","20.15","+0.05","280",
"105/03/07","777,587","15,752,562","20.30","20.35","20.10","20.20","+0.05","357",
"105/03/08","500,514","10,103,749","20.20","20.35","20.10","20.20"," 0.00","309",
"105/03/09","1,277,483","25,688,986","20.10","20.25","20.00","20.05","-0.15","601",
"105/03/10","957,872","19,130,479","20.05","20.15","19.75","19.85","-0.20","725",
"105/03/11","799,594","15,811,864","19.85","19.85","19.65","19.75","-0.10","498",
"105/03/14","649,955","12,868,774","19.80","19.90","19.70","19.90","+0.15","458",
"105/03/15","774,119","15,219,266","19.90","19.95","19.50","19.60","-0.30","385",
"105/03/16","371,260","7,317,032","19.65","19.80","19.60","19.75","+0.15","270",
"105/03/17","393,730","7,760,248","19.75","19.90","19.60","19.70","-0.05","329",
"105/03/18","449,502","8,877,920","19.70","19.85","19.65","19.85","+0.15","290",
"105/03/21","385,276","7,620,435","19.85","19.90","19.70","19.85"," 0.00","270",
"105/03/22","421,476","8,370,298","19.90","19.95","19.75","19.90","+0.05","307",
"105/03/23","460,737","9,176,786","19.90","20.05","19.80","19.90"," 0.00","338",
"105/03/24","307,582","6,078,325","19.90","19.90","19.65","19.75","-0.15","356",
"105/03/25","157,755","3,112,479","19.75","19.90","19.65","19.70","-0.05","107",
"105/03/28","506,116","9,872,811","19.60","19.65","19.35","19.45","-0.25","249",
"105/03/29","638,089","12,186,419","19.40","19.40","18.90","19.00","-0.45","339",
"105/03/30","348,606","6,685,870","19.00","19.30","19.00","19.20","+0.20","208",
"105/03/31","257,760","4,976,925","19.35","19.40","19.20","19.35","+0.15","164",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

