"10501る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","588,552","11,433,448","19.80","19.80","19.20","19.30","-0.45","358",
"105/01/05","567,100","10,854,759","19.20","19.30","19.05","19.10","-0.20","295",
"105/01/06","762,366","14,307,206","19.05","19.20","18.55","18.75","-0.35","469",
"105/01/07","1,021,306","18,679,837","18.65","18.85","17.80","18.30","-0.45","643",
"105/01/08","412,572","7,619,638","18.25","18.70","18.15","18.60","+0.30","295",
"105/01/11","369,173","6,757,726","18.50","18.50","18.15","18.30","-0.30","249",
"105/01/12","550,405","10,117,743","18.50","18.65","18.05","18.05","-0.25","308",
"105/01/13","385,222","7,003,211","18.15","18.35","18.10","18.15","+0.10","219",
"105/01/14","634,114","11,321,502","18.00","18.00","17.60","17.90","-0.25","352",
"105/01/15","836,792","15,293,490","18.05","18.45","18.05","18.45","+0.55","401",
"105/01/18","1,269,146","23,816,958","18.00","19.30","18.00","19.15","+0.70","694",
"105/01/19","608,002","11,629,688","19.25","19.30","18.95","19.00","-0.15","372",
"105/01/20","719,377","13,423,006","18.95","19.05","18.35","18.35","-0.65","441",
"105/01/21","2,236,606","42,085,304","18.40","19.10","18.35","18.80","+0.45","1,132",
"105/01/22","665,005","12,511,146","19.10","19.10","18.60","18.80"," 0.00","358",
"105/01/25","417,471","7,916,248","18.90","19.05","18.90","18.90","+0.10","208",
"105/01/26","330,004","6,202,330","18.90","18.95","18.70","18.70","-0.20","170",
"105/01/27","336,223","6,304,063","18.75","18.90","18.65","18.70"," 0.00","189",
"105/01/28","273,263","5,144,452","18.70","18.90","18.70","18.85","+0.15","179",
"105/01/29","548,805","10,387,884","18.75","19.10","18.75","19.10","+0.25","288",
"105/01/30","725,215","13,975,898","19.20","19.40","19.10","19.30","+0.20","360",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

