"10411る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","496,002","9,290,585","18.50","18.85","18.50","18.85","+0.25","218",
"104/11/03","729,090","13,808,850","18.90","19.00","18.90","18.95","+0.10","420",
"104/11/04","846,140","16,077,752","19.05","19.10","18.90","19.00","+0.05","447",
"104/11/05","283,117","5,370,916","19.00","19.10","18.90","19.00"," 0.00","171",
"104/11/06","460,237","8,612,057","19.00","19.00","18.55","18.70","-0.30","254",
"104/11/09","533,807","9,978,153","18.75","18.95","18.55","18.60","-0.10","249",
"104/11/10","527,314","9,777,255","18.55","18.70","18.45","18.50","-0.10","197",
"104/11/11","622,323","11,366,529","18.60","18.60","18.00","18.05","-0.45","278",
"104/11/12","659,302","12,049,191","18.15","18.50","18.10","18.30","+0.25","276",
"104/11/13","384,179","7,038,162","18.30","18.40","18.15","18.30"," 0.00","155",
"104/11/16","644,556","11,625,226","18.00","18.30","17.80","18.20","-0.10","340",
"104/11/17","778,388","14,386,015","18.30","18.65","18.30","18.60","+0.40","342",
"104/11/18","1,761,922","33,324,331","18.60","19.10","18.55","18.90","+0.30","677",
"104/11/19","6,242,127","123,995,249","19.05","20.30","19.05","20.15","+1.25","2,234",
"104/11/20","3,986,666","81,218,945","20.25","20.65","20.05","20.35","+0.20","1,591",
"104/11/23","2,613,278","52,487,329","20.45","20.45","19.85","19.90","-0.45","1,010",
"104/11/24","1,850,293","36,899,720","20.00","20.30","19.55","19.85","-0.05","734",
"104/11/25","1,366,990","26,934,099","19.65","20.00","19.55","19.75","-0.10","661",
"104/11/26","2,699,686","54,782,626","19.90","20.65","19.80","20.55","+0.80","1,130",
"104/11/27","2,739,496","56,896,618","20.75","21.15","20.30","20.30","-0.25","1,163",
"104/11/30","1,983,528","40,159,460","20.30","20.75","19.90","19.90","-0.40","867",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

