"10507る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","233,503","4,289,602","18.40","18.45","18.30","18.40","+0.05","129",
"105/07/04","78,202","1,438,425","18.40","18.45","18.35","18.35","-0.05","56",
"105/07/05","301,118","5,585,049","18.40","18.70","18.35","18.65","+0.30","162",
"105/07/06","178,772","3,313,689","18.65","18.65","18.45","18.55","-0.10","110",
"105/07/07","150,100","2,784,298","18.55","18.60","18.50","18.55"," 0.00","75",
"105/07/11","260,499","4,857,228","18.65","18.75","18.55","18.70","+0.15","120",
"105/07/12","171,161","3,186,235","18.55","18.75","18.55","18.55","-0.15","136",
"105/07/13","326,698","6,071,345","18.65","18.65","18.50","18.60","+0.05","151",
"105/07/14","274,583","5,092,261","18.65","18.65","18.50","18.60"," 0.00","133",
"105/07/15","918,878","17,150,414","18.55","18.80","18.55","18.80","+0.20","389",
"105/07/18","1,062,760","20,037,983","18.85","18.95","18.75","18.80"," 0.00","376",
"105/07/19","332,760","6,269,737","18.90","18.90","18.80","18.85","+0.05","193",
"105/07/20","392,012","7,343,221","18.80","18.85","18.60","18.70","-0.15","178",
"105/07/21","888,865","16,653,720","18.75","18.80","18.65","18.70"," 0.00","312",
"105/07/22","1,086,082","20,391,437","18.75","18.85","18.65","18.85","+0.15","327",
"105/07/25","514,550","9,388,762","18.30","18.35","18.15","18.15","X0.00","261",
"105/07/26","568,152","10,319,898","18.25","18.30","18.10","18.20","+0.05","169",
"105/07/27","176,186","3,204,254","18.30","18.30","18.15","18.15","-0.05","123",
"105/07/28","415,607","7,508,934","18.00","18.15","18.00","18.10","-0.05","143",
"105/07/29","179,554","3,261,182","18.10","18.20","18.10","18.20","+0.10","97",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

