"10405る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","257,483","5,293,947","20.70","20.70","20.50","20.50","-0.10","123",
"104/05/05","500,896","10,227,693","20.60","20.60","20.25","20.25","-0.25","186",
"104/05/06","229,833","4,660,916","20.30","20.40","20.20","20.25"," 0.00","150",
"104/05/07","380,137","7,696,753","20.25","20.35","20.20","20.25"," 0.00","187",
"104/05/08","568,492","11,466,487","20.30","20.40","20.10","20.20","-0.05","217",
"104/05/11","884,703","17,651,584","20.30","20.35","19.75","19.85","-0.35","396",
"104/05/12","297,680","5,909,604","19.85","19.95","19.80","19.90","+0.05","195",
"104/05/13","205,627","4,095,371","19.85","20.00","19.85","19.90"," 0.00","125",
"104/05/14","214,648","4,272,646","19.85","20.00","19.85","19.85","-0.05","142",
"104/05/15","508,418","10,092,133","19.85","20.00","19.75","19.85"," 0.00","220",
"104/05/18","529,294","10,436,780","19.85","19.85","19.55","19.60","-0.25","276",
"104/05/19","356,819","6,984,678","19.60","19.70","19.45","19.70","+0.10","218",
"104/05/20","322,266","6,355,066","19.70","19.80","19.65","19.65","-0.05","139",
"104/05/21","366,200","7,160,379","19.65","19.70","19.50","19.50","-0.15","193",
"104/05/22","682,370","13,523,275","19.50","19.95","19.50","19.90","+0.40","304",
"104/05/25","289,664","5,729,678","19.90","19.90","19.70","19.70","-0.20","137",
"104/05/26","145,222","2,857,472","19.70","19.75","19.60","19.70"," 0.00","92",
"104/05/27","335,585","6,644,451","19.75","19.85","19.75","19.80","+0.10","140",
"104/05/28","291,320","5,785,850","19.80","19.95","19.80","19.85","+0.05","166",
"104/05/29","377,028","7,533,703","20.00","20.05","19.90","19.95","+0.10","208",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

