"10502る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","659,414","12,523,385","18.75","19.20","18.75","19.05","-0.25","330",
"105/02/02","334,483","6,402,977","19.10","19.25","19.05","19.10","+0.05","173",
"105/02/03","595,972","11,419,863","19.10","19.30","19.05","19.20","+0.10","371",
"105/02/15","922,678","18,022,574","19.40","19.75","19.30","19.45","+0.25","503",
"105/02/16","891,310","17,548,792","19.55","19.80","19.40","19.80","+0.35","430",
"105/02/17","997,735","19,923,683","20.00","20.10","19.80","19.95","+0.15","475",
"105/02/18","1,490,398","30,145,023","20.10","20.55","19.95","20.35","+0.40","620",
"105/02/19","715,327","14,421,932","20.35","20.35","20.10","20.30","-0.05","295",
"105/02/22","1,116,925","22,107,061","20.00","20.15","19.50","19.75","-0.55","521",
"105/02/23","676,930","13,475,004","19.85","20.05","19.80","19.80","+0.05","325",
"105/02/24","731,283","14,513,508","19.80","20.10","19.75","19.85","+0.05","336",
"105/02/25","489,124","9,756,132","20.00","20.00","19.90","19.90","+0.05","260",
"105/02/26","652,417","13,030,119","19.90","20.10","19.85","20.05","+0.15","330",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

