"10410る 1701 いて             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","555,010","9,545,536","17.15","17.35","17.05","17.20","+0.10","264",
"104/10/02","527,400","9,109,128","17.25","17.40","17.20","17.20"," 0.00","223",
"104/10/05","544,778","9,407,980","17.35","17.40","17.10","17.20"," 0.00","266",
"104/10/06","629,163","10,832,410","17.35","17.45","17.10","17.20"," 0.00","301",
"104/10/07","3,780,756","67,038,679","17.30","18.00","17.30","18.00","+0.80","1,463",
"104/10/08","1,940,816","33,979,195","18.00","18.05","17.30","17.40","-0.60","775",
"104/10/12","686,205","12,077,064","17.50","17.70","17.40","17.65","+0.25","413",
"104/10/13","726,050","12,844,997","17.75","17.80","17.60","17.70","+0.05","367",
"104/10/14","718,515","12,823,433","17.80","17.95","17.65","17.85","+0.15","369",
"104/10/15","632,363","11,325,794","17.95","17.95","17.85","17.90","+0.05","431",
"104/10/16","1,213,818","22,069,904","17.95","18.30","17.95","18.10","+0.20","738",
"104/10/19","1,611,274","29,710,978","18.20","18.65","18.15","18.65","+0.55","854",
"104/10/20","2,303,309","43,760,771","18.65","19.35","18.60","19.10","+0.45","1,125",
"104/10/21","1,343,708","25,142,326","19.20","19.20","18.45","19.00","-0.10","608",
"104/10/22","955,570","18,093,015","18.80","19.10","18.75","19.00"," 0.00","396",
"104/10/23","786,946","14,993,178","19.10","19.25","18.85","18.85","-0.15","412",
"104/10/26","620,688","11,692,158","18.85","18.95","18.75","18.75","-0.10","262",
"104/10/27","414,348","7,749,006","18.75","18.85","18.60","18.70","-0.05","218",
"104/10/28","1,026,231","19,452,541","18.80","19.15","18.75","18.80","+0.10","526",
"104/10/29","559,615","10,400,368","18.90","18.90","18.45","18.50","-0.30","304",
"104/10/30","544,100","10,116,108","18.35","18.75","18.35","18.60","+0.10","265",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

