"10407る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","1,848,460","61,319,874","32.00","33.90","32.00","33.10","+1.45","1,228",
"104/07/02","651,854","21,770,829","33.50","33.80","33.10","33.35","+0.25","392",
"104/07/03","335,000","11,108,200","33.30","33.50","32.85","33.50","+0.15","280",
"104/07/06","222,000","7,356,000","33.15","33.55","32.85","32.85","-0.65","184",
"104/07/07","466,026","15,667,922","33.60","33.95","33.15","33.60","+0.75","326",
"104/07/08","521,000","17,027,000","33.60","33.60","31.80","32.20","-1.40","348",
"104/07/09","379,033","11,815,047","32.00","32.00","30.20","31.80","-0.40","263",
"104/07/13","549,108","18,168,026","32.60","33.45","32.35","33.40","+1.60","366",
"104/07/14","405,051","13,460,585","33.60","33.75","32.75","32.75","-0.65","254",
"104/07/15","196,464","6,445,172","32.85","33.10","32.50","32.75"," 0.00","130",
"104/07/16","319,250","10,609,325","32.80","33.50","32.65","33.30","+0.55","248",
"104/07/17","872,497","29,644,694","33.50","34.35","33.40","34.20","+0.90","558",
"104/07/20","697,390","24,122,205","34.80","35.10","34.20","34.25","+0.05","438",
"104/07/21","255,972","8,629,517","34.25","34.50","33.10","33.50","-0.75","189",
"104/07/22","283,545","9,401,721","33.10","33.70","32.85","32.85","-0.65","182",
"104/07/23","273,594","8,949,773","32.95","33.30","32.25","32.70","-0.15","187",
"104/07/24","317,880","10,173,820","32.70","32.75","31.75","31.80","-0.90","221",
"104/07/27","646,527","19,754,708","31.50","31.85","29.80","30.00","-1.80","397",
"104/07/28","747,419","22,166,227","30.00","30.20","29.10","29.65","-0.35","427",
"104/07/29","367,082","11,026,134","30.00","30.30","29.65","30.25","+0.60","216",
"104/07/30","617,500","18,799,099","30.65","30.65","30.30","30.40","+0.15","304",
"104/07/31","368,050","10,859,640","29.40","29.75","29.30","29.55","X0.00","240",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

