"10502る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","651,851","23,403,722","36.55","36.55","35.60","35.60","-0.80","426",
"105/02/02","366,615","13,042,181","35.60","35.80","35.30","35.60"," 0.00","304",
"105/02/03","350,200","12,384,529","35.40","35.55","35.20","35.35","-0.25","224",
"105/02/15","297,424","10,404,290","35.00","35.30","34.85","35.00","-0.35","166",
"105/02/16","602,336","21,465,344","35.15","35.90","35.10","35.85","+0.85","432",
"105/02/17","536,000","19,174,450","35.85","36.05","35.40","35.40","-0.45","361",
"105/02/18","590,320","21,150,170","35.70","36.00","35.65","35.90","+0.50","424",
"105/02/19","441,140","15,691,126","35.80","35.80","35.45","35.50","-0.40","252",
"105/02/22","718,070","24,895,885","34.80","34.95","34.40","34.65","-0.85","503",
"105/02/23","301,300","10,541,500","34.80","35.10","34.80","34.85","+0.20","223",
"105/02/24","437,051","15,288,235","34.85","35.30","34.75","34.85"," 0.00","326",
"105/02/25","291,330","10,173,900","35.15","35.20","34.80","34.85"," 0.00","205",
"105/02/26","337,302","11,794,720","35.00","35.10","34.80","35.00","+0.15","211",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

