"10405る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","357,922","13,327,542","37.20","37.35","37.15","37.25","-0.05","200",
"104/05/05","277,450","10,327,260","37.20","37.30","37.20","37.25"," 0.00","149",
"104/05/06","1,252,971","45,170,540","36.80","36.80","35.60","36.00","-1.25","874",
"104/05/07","1,098,250","38,575,609","36.00","36.00","34.85","34.95","-1.05","675",
"104/05/08","983,456","33,881,942","34.95","35.10","33.65","33.85","-1.10","524",
"104/05/11","1,057,363","34,698,177","33.85","33.85","32.00","32.45","-1.40","635",
"104/05/12","539,259","17,610,968","32.10","33.05","32.10","33.05","+0.60","336",
"104/05/13","455,137","15,467,316","34.80","34.80","33.50","33.95","+0.90","298",
"104/05/14","297,441","10,012,753","33.90","33.90","33.50","33.80","-0.15","183",
"104/05/15","520,492","17,324,032","33.90","33.90","32.95","33.30","-0.50","266",
"104/05/18","775,239","25,139,617","33.20","33.30","31.80","32.00","-1.30","435",
"104/05/19","543,723","17,654,721","32.30","32.85","32.15","32.85","+0.85","314",
"104/05/20","261,546","8,503,221","32.85","32.85","32.45","32.45","-0.40","179",
"104/05/21","521,320","16,809,821","32.20","32.55","32.00","32.10","-0.35","303",
"104/05/22","469,025","15,267,814","32.45","32.80","32.40","32.55","+0.45","291",
"104/05/25","239,891","7,755,117","32.90","32.90","32.15","32.30","-0.25","179",
"104/05/26","359,882","11,543,361","32.55","32.55","31.95","32.00","-0.30","239",
"104/05/27","331,471","10,639,394","32.30","32.35","31.90","32.15","+0.15","200",
"104/05/28","510,010","16,541,425","32.35","32.90","32.10","32.50","+0.35","299",
"104/05/29","354,490","11,502,670","32.80","32.80","32.30","32.40","-0.10","252",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

