"10503る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","314,028","11,005,180","35.00","35.30","34.90","34.95","-0.05","223",
"105/03/02","433,300","15,196,880","35.10","35.20","34.85","35.05","+0.10","259",
"105/03/03","573,416","20,298,093","35.10","35.70","35.00","35.25","+0.20","390",
"105/03/04","717,277","25,598,972","35.60","35.90","35.40","35.80","+0.55","472",
"105/03/07","723,450","25,893,127","35.90","36.20","35.30","35.40","-0.40","417",
"105/03/08","280,324","9,930,717","35.55","35.65","35.15","35.40"," 0.00","214",
"105/03/09","960,502","34,519,894","35.50","36.20","35.45","35.80","+0.40","557",
"105/03/10","1,507,837","54,976,231","36.20","36.90","36.05","36.70","+0.90","908",
"105/03/11","985,579","36,027,524","36.65","36.90","36.30","36.45","-0.25","528",
"105/03/14","1,279,151","47,706,149","37.30","37.55","37.10","37.20","+0.75","740",
"105/03/15","1,395,626","51,886,849","37.45","37.95","36.55","36.55","-0.65","816",
"105/03/16","1,151,578","42,896,279","36.90","37.55","36.90","37.40","+0.85","702",
"105/03/17","1,112,336","41,787,532","38.00","38.30","37.00","37.00","-0.40","699",
"105/03/18","706,884","25,978,940","37.25","37.30","36.55","36.70","-0.30","465",
"105/03/21","404,266","14,912,778","36.70","37.00","36.70","36.95","+0.25","253",
"105/03/22","568,546","20,708,140","36.80","36.95","36.05","36.25","-0.70","372",
"105/03/23","369,396","13,314,013","36.20","36.45","35.85","35.95","-0.30","257",
"105/03/24","376,529","13,355,978","35.85","35.85","35.35","35.35","-0.60","250",
"105/03/25","235,622","8,324,044","35.60","35.65","35.20","35.20","-0.15","159",
"105/03/28","541,500","18,833,349","35.35","35.35","34.45","34.55","-0.65","372",
"105/03/29","742,352","25,191,418","34.30","34.40","33.65","33.85","-0.70","485",
"105/03/30","454,200","15,632,017","33.95","34.80","33.95","34.70","+0.85","328",
"105/03/31","384,369","13,355,582","34.80","34.90","34.50","34.85","+0.15","259",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

