"10408る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","253,261","7,488,723","29.80","30.00","29.35","29.55"," 0.00","178",
"104/08/04","379,208","11,007,682","29.55","29.70","28.60","29.00","-0.55","231",
"104/08/05","156,070","4,527,301","28.80","29.25","28.80","29.15","+0.15","115",
"104/08/06","131,101","3,802,969","29.15","29.35","28.70","29.00","-0.15","103",
"104/08/07","108,000","3,141,850","28.70","29.40","28.70","29.35","+0.35","93",
"104/08/10","168,200","4,991,979","29.35","29.85","29.30","29.80","+0.45","139",
"104/08/11","201,659","5,969,506","29.90","30.10","29.45","29.45","-0.35","157",
"104/08/12","192,070","5,569,761","29.30","29.30","28.80","29.00","-0.45","142",
"104/08/13","252,194","7,272,537","28.90","29.20","28.60","28.75","-0.25","142",
"104/08/14","68,322","1,980,103","28.75","29.10","28.75","29.00","+0.25","60",
"104/08/17","137,883","3,999,416","29.40","29.40","28.80","28.80","-0.20","84",
"104/08/18","111,193","3,210,615","28.80","29.25","28.65","28.75","-0.05","92",
"104/08/19","474,400","13,198,660","28.60","28.60","27.35","27.35","-1.40","300",
"104/08/20","239,379","6,510,145","27.10","27.70","26.70","27.55","+0.20","184",
"104/08/21","397,820","10,647,550","26.90","27.20","26.50","26.60","-0.95","246",
"104/08/24","788,841","20,037,937","26.50","26.50","24.10","25.10","-1.50","468",
"104/08/25","403,738","10,349,726","24.65","26.10","24.65","26.00","+0.90","267",
"104/08/26","304,553","8,017,652","26.00","26.80","25.50","26.55","+0.55","238",
"104/08/27","423,310","11,541,920","26.70","28.00","26.70","27.40","+0.85","331",
"104/08/28","340,047","9,377,308","27.80","27.90","27.30","27.60","+0.20","222",
"104/08/31","98,306","2,690,241","27.15","27.60","27.15","27.55","-0.05","78",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

