"10410る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","356,732","10,965,173","30.80","31.00","30.50","30.65","+0.25","244",
"104/10/02","201,532","6,189,170","30.65","30.95","30.55","30.55","-0.10","146",
"104/10/05","225,250","6,908,387","30.65","30.85","30.55","30.60","+0.05","152",
"104/10/06","225,333","6,841,756","30.60","30.85","30.15","30.20","-0.40","171",
"104/10/07","399,328","12,179,517","30.20","30.85","30.20","30.85","+0.65","254",
"104/10/08","237,010","7,217,399","30.95","30.95","30.20","30.35","-0.50","158",
"104/10/12","167,307","5,069,134","30.35","30.45","30.15","30.20","-0.15","111",
"104/10/13","162,001","4,931,380","30.20","30.65","30.20","30.40","+0.20","114",
"104/10/14","134,320","4,066,176","30.40","30.40","30.20","30.25","-0.15","94",
"104/10/15","217,560","6,594,218","30.15","30.50","30.15","30.25"," 0.00","109",
"104/10/16","789,563","24,672,790","30.25","31.80","30.25","31.00","+0.75","509",
"104/10/19","1,117,942","35,494,194","31.00","32.30","30.75","32.00","+1.00","646",
"104/10/20","6,627,209","230,181,399","33.50","35.20","33.40","35.20","+3.20","2,805",
"104/10/21","3,604,060","125,194,214","34.95","35.60","33.90","35.50","+0.30","1,893",
"104/10/22","1,983,647","69,943,508","35.70","35.75","34.90","34.95","-0.55","1,044",
"104/10/23","1,388,667","48,900,090","35.45","35.60","34.70","34.70","-0.25","753",
"104/10/26","616,870","21,544,316","34.95","35.35","34.60","34.75","+0.05","377",
"104/10/27","762,674","26,461,284","35.05","35.15","34.20","34.50","-0.25","431",
"104/10/28","1,801,620","63,822,178","34.85","35.95","34.85","35.05","+0.55","1,017",
"104/10/29","754,400","26,031,679","35.40","35.40","34.20","34.35","-0.70","482",
"104/10/30","3,816,179","135,708,771","35.40","36.35","35.00","35.00","+0.65","2,011",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

