"10411る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","2,550,835","90,973,571","35.50","36.15","34.90","35.80","+0.80","1,397",
"104/11/03","2,572,653","94,602,378","36.25","37.50","36.25","36.60","+0.80","1,471",
"104/11/04","2,595,379","95,318,280","36.90","37.15","36.25","36.50","-0.10","1,385",
"104/11/05","2,260,655","83,331,603","36.30","37.15","36.15","36.85","+0.35","1,162",
"104/11/06","1,132,728","41,005,709","36.80","36.80","35.80","35.80","-1.05","688",
"104/11/09","1,265,959","44,091,933","35.60","36.00","34.10","34.50","-1.30","896",
"104/11/10","1,626,800","57,652,000","34.40","36.30","34.35","36.10","+1.60","1,126",
"104/11/11","938,803","33,411,155","36.10","36.45","35.05","35.15","-0.95","662",
"104/11/12","602,180","20,959,504","35.15","35.50","34.20","35.30","+0.15","432",
"104/11/13","551,100","19,205,904","34.35","35.40","34.35","34.90","-0.40","409",
"104/11/16","485,912","16,981,542","34.30","35.50","34.30","35.50","+0.60","367",
"104/11/17","977,629","35,111,115","36.35","36.35","35.50","35.50"," 0.00","671",
"104/11/18","3,154,320","116,396,472","35.65","37.50","35.65","36.80","+1.30","1,910",
"104/11/19","8,545,607","338,959,686","38.20","40.45","37.65","40.45","+3.65","4,314",
"104/11/20","7,372,060","309,494,020","42.00","42.65","41.10","42.10","+1.65","3,995",
"104/11/23","3,756,272","157,126,908","42.10","42.50","41.10","41.75","-0.35","2,174",
"104/11/24","5,221,698","221,893,485","41.95","43.20","41.60","41.75"," 0.00","2,584",
"104/11/25","3,061,578","128,114,670","42.00","42.40","41.55","41.75"," 0.00","1,634",
"104/11/26","3,491,590","145,311,010","41.90","42.35","41.00","42.00","+0.25","1,789",
"104/11/27","2,130,605","88,543,914","42.20","42.20","41.05","41.10","-0.90","1,077",
"104/11/30","2,739,209","110,227,831","41.05","41.05","39.70","39.70","-1.40","1,238",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

