"10402る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","200,058","7,494,216","37.25","37.60","37.25","37.50","+0.25","125",
"104/02/03","175,300","6,542,550","37.50","37.50","37.15","37.40","-0.10","105",
"104/02/04","247,408","9,261,367","37.40","37.60","37.30","37.30","-0.10","131",
"104/02/05","155,156","5,776,468","37.30","37.40","37.15","37.20","-0.10","104",
"104/02/06","180,485","6,728,939","37.20","37.35","37.20","37.25","+0.05","101",
"104/02/09","158,172","5,902,174","37.25","37.45","37.25","37.30","+0.05","100",
"104/02/10","164,120","6,104,890","37.30","37.35","37.05","37.20","-0.10","97",
"104/02/11","186,210","6,919,670","37.15","37.40","37.05","37.20"," 0.00","94",
"104/02/12","182,373","6,764,675","37.10","37.30","37.00","37.05","-0.15","111",
"104/02/13","362,666","13,555,124","37.10","37.50","37.10","37.50","+0.45","200",
"104/02/24","680,838","25,769,994","37.60","38.15","37.55","38.10","+0.60","404",
"104/02/25","525,615","20,025,680","38.10","38.40","37.90","38.20","+0.10","303",
"104/02/26","1,447,908","56,666,291","38.40","39.90","38.30","39.15","+0.95","837",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

