"10404る 1720 ネ笷             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","205,103","7,861,394","38.60","38.60","38.10","38.10","-0.30","148",
"104/04/02","159,633","6,127,378","38.15","38.45","38.15","38.30","+0.20","99",
"104/04/07","325,204","12,493,304","38.30","38.55","38.30","38.35","+0.05","161",
"104/04/08","283,422","10,961,997","38.40","38.95","38.40","38.80","+0.45","204",
"104/04/09","277,200","10,772,939","38.85","39.10","38.60","38.60","-0.20","173",
"104/04/10","201,800","7,768,888","38.65","38.65","38.40","38.45","-0.15","118",
"104/04/13","164,535","6,327,005","38.50","38.55","38.40","38.45"," 0.00","153",
"104/04/14","339,650","13,191,186","38.45","39.15","38.40","38.95","+0.50","232",
"104/04/15","361,832","14,091,579","38.95","39.15","38.75","38.95"," 0.00","225",
"104/04/16","477,779","18,516,641","39.00","39.00","38.60","38.65","-0.30","206",
"104/04/17","827,738","31,458,153","38.55","38.70","37.75","37.85","-0.80","538",
"104/04/20","293,269","11,047,768","37.70","37.80","37.60","37.75","-0.10","161",
"104/04/21","303,953","11,369,839","37.75","37.80","37.10","37.30","-0.45","222",
"104/04/22","295,569","11,014,735","37.30","37.50","37.10","37.25","-0.05","173",
"104/04/23","193,332","7,234,980","37.25","37.70","37.25","37.35","+0.10","139",
"104/04/24","440,884","16,556,402","37.35","37.90","37.25","37.55","+0.20","246",
"104/04/27","817,351","31,097,988","37.80","38.30","37.55","37.90","+0.35","462",
"104/04/28","307,069","11,605,072","38.00","38.10","37.65","37.65","-0.25","189",
"104/04/29","494,776","18,535,712","37.65","37.90","37.10","37.20","-0.45","359",
"104/04/30","345,268","12,886,255","37.30","37.50","37.20","37.30","+0.10","235",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

